p1,kappa,plan_hash,p,P_accept,P_reject,ASN,P50,P90,P99,terminal_mass,mass_residual
0.13,1.25,f27ea777a45036a4,0.99,1.0000000000000959e-192,1.0,12.12121212121904,12,13,13,0.0,0.0
0.13,1.25,f27ea777a45036a4,1.0,0.0,1.0,12.0,12,12,12,0.0,0.0
0.13,1.5,c6a4217abe4546eb,0.0,1.0,0.0,67.0,67,67,67,0.0,0.0
0.13,1.5,c6a4217abe4546eb,0.01,0.9999999999999993,1.156295417578387e-21,73.43345361155879,67,84,102,4.2042543208561614e-109,6.661338147750939e-16
0.13,1.5,c6a4217abe4546eb,0.02,0.9999999999999977,1.4805464454790013e-16,81.13381224726278,76,102,119,7.470001907044662e-67,2.220446049250313e-15
0.13,1.5,c6a4217abe4546eb,0.03,0.9999999999997708,2.2683495756570732e-13,90.70319421194195,84,119,154,1.6151297067819212e-44,2.3314683517128287e-15
0.13,1.5,c6a4217abe4546eb,0.04,0.9999999999450272,5.4968932074698554e-11,102.88589688221967,102,137,189,2.297129233802251e-30,3.885780586188048e-15
0.13,1.5,c6a4217abe4546eb,0.05,0.9999999951651278,4.834866615068824e-09,118.86653937826839,111,172,242,1.0243473567555012e-20,5.551115123125783e-15
0.13,1.5,c6a4217abe4546eb,0.06,0.9999997769631865,2.2303680488156973e-07,140.71105118141728,128,207,312,6.25457740812667e-14,8.548717289613705e-15
0.13,1.5,c6a4217abe4546eb,0.07,0.9999934399058888,6.560094102324085e-06,172.36766589760433,154,268,425,3.944509032897682e-09,8.881784197001252e-15
0.13,1.5,c6a4217abe4546eb,0.08,0.9998581013848972,0.0001418986151111032,222.33298549620443,189,373,635,8.652661039307161e-06,8.215650382226158e-15
0.13,1.5,c6a4217abe4546eb,0.09,0.9969276862665569,0.00307231373345197,311.34526297316484,259,565,1046,0.0014578275412876842,8.881784197001252e-15
0.13,1.5,c6a4217abe4546eb,0.1,0.9502381233422975,0.049761876657716045,480.12290558621396,373,993,1452,0.03258980103119382,1.354472090042691e-14
0.13,1.5,c6a4217abe4546eb,0.11,0.7082845075805653,0.29171549241944505,699.9753044981372,583,1452,1452,0.1421511806112238,1.021405182655144e-14
0.13,1.5,c6a4217abe4546eb,0.11725000000000001,0.42545340143101135,0.57454659856902,767.8208214925991,677,1452,1452,0.17392550700287443,3.1308289294429414e-14
0.13,1.5,c6a4217abe4546eb,0.12,0.3270196457733234,0.6729803542266788,757.4442740292819,667,1452,1452,0.15812377376999356,2.220446049250313e-15
0.13,1.5,c6a4217abe4546eb,0.13,0.09936339686858228,0.900636603131417,608.0368289182417,517,1196,1452,0.05381289600755933,6.661338147750939e-16
0.13,1.5,c6a4217abe4546eb,0.14,0.02595673309129948,0.9740432669087007,439.04178266592913,378,789,1343,0.006364485494039179,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.15,0.0068687673001492835,0.9931312326998412,327.1857764757987,289,561,917,0.00028822573991911114,9.547918011776346e-15
0.13,1.5,c6a4217abe4546eb,0.16,0.0018895699874112864,0.9981104300125823,257.6346073521869,231,427,674,5.412878193668537e-06,6.439293542825908e-15
0.13,1.5,c6a4217abe4546eb,0.17,0.0005380932522370784,0.9994619067477579,211.82085895718723,194,342,526,4.512888870149598e-08,4.9960036108132044e-15
0.13,1.5,c6a4217abe4546eb,0.18,0.00015784096071204062,0.9998421590392987,179.69250391575622,166,283,427,1.7716329380595487e-10,1.0880185641326534e-14
0.13,1.5,c6a4217abe4546eb,0.19,4.749089727345858e-05,0.9999525091027364,155.99506583940465,144,240,358,3.445389216349423e-13,9.769962616701378e-15
0.13,1.5,c6a4217abe4546eb,0.2,1.460240064375538e-05,0.9999853975993639,137.81376681442993,127,211,307,3.4674925649339223e-16,7.549516567451064e-15
0.13,1.5,c6a4217abe4546eb,0.21,4.573219575058929e-06,0.9999954267804255,123.4263388546896,116,186,266,1.8748855892577742e-19,6.661338147750939e-16
0.13,1.5,c6a4217abe4546eb,0.22,1.4544255508861755e-06,0.999998545574451,111.75708128173437,106,167,237,5.623946469019666e-23,1.9984014443252818e-15
0.13,1.5,c6a4217abe4546eb,0.23,4.684176216441599e-07,0.9999995315823804,102.10171208858168,97,151,212,9.618555484663617e-27,1.9984014443252818e-15
0.13,1.5,c6a4217abe4546eb,0.24,1.523895909559471e-07,0.9999998476104085,93.98039543624391,89,139,193,9.60102575740765e-31,5.551115123125783e-16
0.13,1.5,c6a4217abe4546eb,0.25,4.996506136019596e-08,0.9999999500349385,87.0550067674975,82,126,176,5.705249768070245e-35,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.26,1.6476540995731356e-08,0.9999999835234598,81.08033893988772,78,117,161,2.0523893748564158e-39,6.661338147750939e-16
0.13,1.5,c6a4217abe4546eb,0.27,5.454230318345359e-09,0.9999999945457687,75.8741150042768,72,108,150,4.532985944747478e-44,9.992007221626409e-16
0.13,1.5,c6a4217abe4546eb,0.28,1.809331238707564e-09,0.9999999981906683,71.2978869580892,68,102,139,6.2191321976615086e-49,4.440892098500626e-16
0.13,1.5,c6a4217abe4546eb,0.29,6.005253833575835e-10,0.9999999993994702,67.24449141670699,64,96,129,5.351330552050764e-54,4.440892098500626e-15
0.13,1.5,c6a4217abe4546eb,0.3,1.991318019542056e-10,0.9999999998008644,63.629594534236844,62,90,122,2.9102234822997256e-59,3.774758283725532e-15
0.13,1.5,c6a4217abe4546eb,0.31,6.588147806287994e-11,0.9999999999341154,60.3858627768536,57,85,114,1.0063048406201099e-64,3.1086244689504383e-15
0.13,1.5,c6a4217abe4546eb,0.32,2.172008886681648e-11,0.9999999999782763,57.4588609018495,55,81,107,2.2223073382121642e-70,3.6637359812630166e-15
0.13,1.5,c6a4217abe4546eb,0.33,7.127480756673733e-12,0.9999999999928683,54.8041090833486,53,77,100,3.1438695390851154e-76,4.218847493575595e-15
0.13,1.5,c6a4217abe4546eb,0.34,2.3255153843423444e-12,0.9999999999976716,52.38493166590592,51,72,97,2.853991758287247e-82,2.886579864025407e-15
0.13,1.5,c6a4217abe4546eb,0.35000000000000003,7.536477036361749e-13,0.9999999999992433,50.17085529715107,48,70,91,1.663319189184998e-88,3.1086244689504383e-15
0.13,1.5,c6a4217abe4546eb,0.36,2.4235857814954175e-13,0.9999999999997584,48.136394272467626,46,65,88,6.219211649206828e-95,6.661338147750939e-16
0.13,1.5,c6a4217abe4546eb,0.37,7.726356245478338e-14,0.9999999999999225,46.26011308537686,45,63,82,1.4892019850997898e-101,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.38,2.439535380412133e-14,0.9999999999999749,44.523890710287034,44,61,80,2.2771433684081196e-108,6.661338147750939e-16
0.13,1.5,c6a4217abe4546eb,0.39,7.621564633120618e-15,0.999999999999991,42.912334342675734,42,57,76,2.2149190270223727e-115,1.3322676295501878e-15
0.13,1.5,c6a4217abe4546eb,0.4,2.3537954861389997e-15,0.9999999999999976,41.41230608661508,39,56,73,1.3637353152259823e-122,1.1102230246251565e-16
0.13,1.5,c6a4217abe4546eb,0.41000000000000003,7.178849294187211e-16,0.9999999999999994,40.01253685892843,38,54,70,5.283826230790958e-130,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.42,2.160055983246823e-16,1.0000000000000016,38.70330914602628,37,53,66,1.2794516709367525e-137,1.7763568394002505e-15
0.13,1.5,c6a4217abe4546eb,0.43,6.405437262974822e-17,1.000000000000002,37.47619525487409,36,51,64,1.9210313894307675e-145,1.9984014443252818e-15
0.13,1.5,c6a4217abe4546eb,0.44,1.8700006475040125e-17,1.0000000000000016,36.32384107808676,36,48,63,1.7726420753659312e-153,1.5543122344752192e-15
0.13,1.5,c6a4217abe4546eb,0.45,5.368649455931682e-18,1.0000000000000018,35.23978767241676,35,47,61,9.953562739397074e-162,1.7763568394002505e-15
0.13,1.5,c6a4217abe4546eb,0.46,1.5139968474086066e-18,1.000000000000001,34.21832450771031,34,46,57,3.363908983967373e-170,1.1102230246251565e-15
0.13,1.5,c6a4217abe4546eb,0.47000000000000003,4.1890231082340145e-19,1.0000000000000013,33.254369341271556,31,44,56,6.760559232784824e-179,1.3322676295501878e-15
0.13,1.5,c6a4217abe4546eb,0.48,1.135805956844667e-19,1.0000000000000004,32.343370481666796,31,43,54,7.973829855000282e-188,4.440892098500626e-16
0.13,1.5,c6a4217abe4546eb,0.49,3.014107493867386e-20,0.9999999999999997,31.481227831058437,30,42,53,5.440728568152478e-197,3.3306690738754696e-16
0.13,1.5,c6a4217abe4546eb,0.5,7.818421203483936e-21,1.0,30.66422959644644,29,39,52,2.1143323691735336e-206,0.0
0.13,1.5,c6a4217abe4546eb,0.51,1.97974492330221e-21,1.0,29.88900197156244,29,39,50,4.601149854958331e-216,0.0
0.13,1.5,c6a4217abe4546eb,0.52,4.886897652445102e-22,0.9999999999999994,29.15246943302788,28,38,47,5.505327898883185e-226,5.551115123125783e-16
0.13,1.5,c6a4217abe4546eb,0.53,1.1742830450728054e-22,0.9999999999999999,28.451823581510507,28,37,46,3.550807086375013e-236,1.1102230246251565e-16
0.13,1.5,c6a4217abe4546eb,0.54,2.74274066539254e-23,0.9999999999999999,27.78449870382368,27,36,45,1.2084073573998354e-246,1.1102230246251565e-16
0.13,1.5,c6a4217abe4546eb,0.55,6.217247141486986e-24,0.9999999999999998,27.14815244712088,27,35,44,2.1204045627871264e-257,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.56,1.3655596532767254e-24,0.9999999999999993,26.540650192258944,26,35,43,1.8712167001686827e-268,6.661338147750939e-16
0.13,1.5,c6a4217abe4546eb,0.5700000000000001,2.9012483810813014e-25,1.0,25.960051898894836,26,34,42,8.084440506825296e-280,0.0
0.13,1.5,c6a4217abe4546eb,0.58,5.951737527211834e-26,0.9999999999999999,25.404600376453594,25,33,41,1.661053618397219e-291,1.1102230246251565e-16
0.13,1.5,c6a4217abe4546eb,0.59,1.1766997959485041e-26,0.9999999999999997,24.872710116742265,25,31,39,1.5728840575353635e-303,3.3306690738754696e-16
0.13,1.5,c6a4217abe4546eb,0.6,2.237582458649316e-27,0.9999999999999999,24.36295600725723,24,30,38,6.6351661e-316,1.1102230246251565e-16
0.13,1.5,c6a4217abe4546eb,0.61,4.083721767577983e-28,1.0000000000000004,23.874061428566698,24,30,37,0.0,4.440892098500626e-16
0.13,1.5,c6a4217abe4546eb,0.62,7.136843924119596e-29,1.0000000000000002,23.40488542216951,22,29,37,0.0,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.63,1.1914276906580852e-29,1.0000000000000002,22.95440879308551,22,29,36,0.0,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.64,1.8949582048490813e-30,0.9999999999999999,22.521719179128322,22,28,35,0.0,1.1102230246251565e-16
0.13,1.5,c6a4217abe4546eb,0.65,2.8633322720032824e-31,1.0,22.105995270578994,21,28,34,0.0,0.0
0.13,1.5,c6a4217abe4546eb,0.66,4.0978233329940826e-32,0.9999999999999997,21.706490493691064,21,27,33,0.0,3.3306690738754696e-16
0.13,1.5,c6a4217abe4546eb,0.67,5.536049832925075e-33,1.0000000000000004,21.322516573141506,21,27,31,0.0,4.440892098500626e-16
0.13,1.5,c6a4217abe4546eb,0.68,7.034608862551472e-34,1.0000000000000004,20.953427456965496,20,26,31,0.0,4.440892098500626e-16
0.13,1.5,c6a4217abe4546eb,0.6900000000000001,8.374446875304891e-35,0.9999999999999999,20.59860411879458,20,26,30,0.0,1.1102230246251565e-16
0.13,1.5,c6a4217abe4546eb,0.7000000000000001,9.299657732026381e-36,1.0,20.257440744395247,20,25,30,0.0,0.0
0.13,1.5,c6a4217abe4546eb,0.71,9.587456791423526e-37,0.9999999999999996,19.92933276298366,19,25,29,0.0,4.440892098500626e-16
0.13,1.5,c6a4217abe4546eb,0.72,9.128136275396905e-38,0.9999999999999993,19.613667101572062,19,24,29,0.0,6.661338147750939e-16
0.13,1.5,c6a4217abe4546eb,0.73,7.97946227121006e-39,1.0,19.30981492827917,19,24,28,0.0,0.0
0.13,1.5,c6a4217abe4546eb,0.74,6.363042975337097e-40,0.9999999999999997,19.017127015995854,19,22,28,0.0,3.3306690738754696e-16
0.13,1.5,c6a4217abe4546eb,0.75,4.595302341888625e-41,0.9999999999999997,18.734931710689565,18,22,27,0.0,3.3306690738754696e-16
0.13,1.5,c6a4217abe4546eb,0.76,2.9812397714268864e-42,1.0,18.462535339629497,18,22,27,0.0,0.0
0.13,1.5,c6a4217abe4546eb,0.77,1.7216331985566994e-43,0.9999999999999999,18.199224754773063,18,21,26,0.0,1.1102230246251565e-16
0.13,1.5,c6a4217abe4546eb,0.78,8.758792675758686e-45,0.9999999999999998,17.944271585644447,18,21,26,0.0,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.79,3.879535538806853e-46,1.0000000000000002,17.696937682944004,17,21,25,0.0,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.8,1.4759421080664863e-47,1.0,17.45648117541935,17,20,25,0.0,0.0
0.13,1.5,c6a4217abe4546eb,0.81,4.748225138815565e-49,0.9999999999999999,17.222162542172523,17,20,24,0.0,1.1102230246251565e-16
0.13,1.5,c6a4217abe4546eb,0.8200000000000001,1.2684815080455986e-50,0.9999999999999999,16.993250121719623,17,20,24,0.0,1.1102230246251565e-16
0.13,1.5,c6a4217abe4546eb,0.8300000000000001,2.754828590977662e-52,0.9999999999999998,16.76902453603921,17,19,22,0.0,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.84,4.742958630402696e-54,0.9999999999999998,16.54878159811449,16,19,22,0.0,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.85,6.282329283692416e-56,0.9999999999999997,16.33183338827381,16,19,21,0.0,3.3306690738754696e-16
0.13,1.5,c6a4217abe4546eb,0.86,6.1742197636074214e-58,1.0,16.117507319177946,16,18,21,0.0,0.0
0.13,1.5,c6a4217abe4546eb,0.87,4.3073153583855935e-60,0.9999999999999999,15.905143151381724,16,18,21,0.0,1.1102230246251565e-16
0.13,1.5,c6a4217abe4546eb,0.88,2.019038434244588e-62,1.0,15.694088059981636,16,18,20,0.0,0.0
0.13,1.5,c6a4217abe4546eb,0.89,5.933493360471272e-65,1.0,15.483689976797162,16,18,20,0.0,0.0
0.13,1.5,c6a4217abe4546eb,0.9,1.0000006030022642e-67,1.0000000000000002,15.273289531315255,15,17,19,0.0,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.91,8.595046812995146e-71,1.0,15.062210978254772,15,17,19,0.0,0.0
0.13,1.5,c6a4217abe4546eb,0.92,3.213876420880366e-74,1.0,14.84975252351816,15,17,19,0.0,0.0
0.13,1.5,c6a4217abe4546eb,0.93,4.1837786228740786e-78,0.9999999999999999,14.635176440336952,15,16,18,0.0,1.1102230246251565e-16
0.13,1.5,c6a4217abe4546eb,0.9400000000000001,1.368150206392732e-82,1.0,14.417699304769943,15,16,18,0.0,0.0
0.13,1.5,c6a4217abe4546eb,0.9500000000000001,6.776263594881817e-88,0.9999999999999998,14.196482580657149,13,16,17,0.0,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.96,2.1778071492121432e-94,0.9999999999999998,13.970623660430201,13,16,17,0.0,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.97,9.27094631518565e-103,1.0000000000000002,13.739147336802024,13,15,17,0.0,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.98,1.4757395258993337e-114,0.9999999999999998,13.500997562184757,13,15,16,0.0,2.220446049250313e-16
0.13,1.5,c6a4217abe4546eb,0.99,1.0000000000000669e-134,0.9999999999999999,13.255029269698461,13,15,15,0.0,1.1102230246251565e-16
0.13,1.5,c6a4217abe4546eb,1.0,0.0,1.0,13.0,13,13,13,0.0,0.0
0.13,2.0,40aad3a8774f96b2,0.0,1.0,0.0,67.0,67,67,67,0.0,0.0
0.13,2.0,40aad3a8774f96b2,0.01,0.9999999999999993,1.2331799442019596e-18,73.43345361155879,67,84,102,3.9491033828016735e-147,6.661338147750939e-16
0.13,2.0,40aad3a8774f96b2,0.02,0.9999999999999698,2.8146484569117503e-14,81.13381224725701,76,102,119,3.364831022691939e-90,1.9984014443252818e-15
0.13,2.0,40aad3a8774f96b2,0.03,0.999999999984937,1.5060511158888634e-11,90.70319420884617,84,119,154,4.4829505292649716e-60,2.4424906541753444e-15
0.13,2.0,40aad3a8774f96b2,0.04,0.9999999983318161,1.668180275586108e-09,102.88589650059679,102,137,189,5.766260336317491e-41,3.6637359812630166e-15
0.13,2.0,40aad3a8774f96b2,0.05,0.9999999231195781,7.688041622201169e-08,118.86651973841691,111,172,242,6.373801643913431e-28,5.662137425588298e-15
0.13,2.0,40aad3a8774f96b2,0.06,0.9999979695492465,2.0304507452747604e-06,140.7104707741277,128,207,312,9.729422841299236e-19,8.215650382226158e-15
0.13,2.0,40aad3a8774f96b2,0.07,0.9999634694691745,3.6530530815746865e-05,172.3559771786659,154,268,425,3.0955322707281626e-12,9.769962616701378e-15
0.13,2.0,40aad3a8774f96b2,0.08,0.9995046286460237,0.0004953713539846412,222.1571079414844,189,373,626,1.0435642951278352e-07,8.43769498715119e-15
0.13,2.0,40aad3a8774f96b2,0.09,0.994609849238359,0.005390150761650162,309.52704666149805,250,565,1019,0.00010699424811977684,9.103828801926284e-15
0.13,2.0,40aad3a8774f96b2,0.1,0.9511391424385512,0.04886085756146269,472.0689937129303,364,941,1797,0.006865171959086937,1.3988810110276972e-14
0.13,2.0,40aad3a8774f96b2,0.11,0.72704292091772,0.2729570790822886,680.7737507013072,530,1474,1936,0.04582949829305772,8.659739592076221e-15
0.13,2.0,40aad3a8774f96b2,0.11575,0.49860885634742474,0.5013911436525641,727.8769284872291,574,1579,1936,0.0566470688841151,1.1102230246251565e-14
0.13,2.0,40aad3a8774f96b2,0.12,0.33460720725616977,0.665392792743833,702.223227201461,559,1484,1936,0.045669235178972666,2.6645352591003757e-15
0.13,2.0,40aad3a8774f96b2,0.13,0.09904259043552946,0.9009574095644708,531.4709860508673,430,1037,1887,0.008796777668648864,2.220446049250313e-16
0.13,2.0,40aad3a8774f96b2,0.14,0.025833319112738593,0.9741666808872623,376.25468073508375,315,692,1212,0.00039628811852386445,8.881784197001252e-16
0.13,2.0,40aad3a8774f96b2,0.15,0.0068612261132819105,0.9931387738867091,280.08753627714697,242,495,831,4.838556640325208e-06,8.992806499463768e-15
0.13,2.0,40aad3a8774f96b2,0.16,0.0018891874682793125,0.9981108125317136,220.6247198184438,194,376,612,1.803777671721822e-08,7.105427357601002e-15
0.13,2.0,40aad3a8774f96b2,0.17,0.000538071187206392,0.9994619288127891,181.39949439174933,164,299,476,2.2665929763443574e-11,4.551914400963142e-15
0.13,2.0,40aad3a8774f96b2,0.18,0.00015783959501194136,0.9998421604049956,153.87084437272466,140,251,386,1.0433374370614746e-14,7.549516567451064e-15
0.13,2.0,40aad3a8774f96b2,0.19,4.749080885237007e-05,0.9999525091911547,133.56092971346519,122,213,323,1.8875911619001257e-18,7.105427357601002e-15
0.13,2.0,40aad3a8774f96b2,0.2,1.460239469076859e-05,0.999985397605316,117.98013570561156,107,185,277,1.424793051004608e-22,6.8833827526759706e-15
0.13,2.0,40aad3a8774f96b2,0.21,4.5732191602117885e-06,0.9999954267808414,105.65563295180164,97,164,242,4.720366604935116e-27,1.5543122344752192e-15
0.13,2.0,40aad3a8774f96b2,0.22,1.4544255210888357e-06,0.9999985455744809,95.66604481288304,89,147,214,7.16619456114664e-32,1.9984014443252818e-15
0.13,2.0,40aad3a8774f96b2,0.23,4.6841761944708697e-07,0.9999995315823834,87.40670447391965,82,132,192,5.171089614951369e-37,2.886579864025407e-15
0.13,2.0,40aad3a8774f96b2,0.24,1.523895907903445e-07,0.9999998476104103,80.46453390374296,76,121,173,1.8295219815624742e-42,1.1102230246251565e-15
0.13,2.0,40aad3a8774f96b2,0.25,4.996506134749132e-08,0.9999999500349378,74.54777410987853,70,111,158,3.258084363611986e-48,8.881784197001252e-16
0.13,2.0,40aad3a8774f96b2,0.26,1.647654099474352e-08,0.9999999835234593,69.44456445656064,66,103,146,2.985834722344102e-54,2.220446049250313e-16
0.13,2.0,40aad3a8774f96b2,0.27,5.4542303182678125e-09,0.9999999945457695,64.9974348658565,61,96,133,1.4344620174621853e-60,2.220446049250313e-16
0.13,2.0,40aad3a8774f96b2,0.28,1.8093312387014403e-09,0.999999998190668,61.08698451411146,59,89,123,3.668547599958787e-67,7.771561172376096e-16
0.13,2.0,40aad3a8774f96b2,0.29,6.005253833570989e-10,0.9999999993994714,57.6210942630016,54,84,115,5.057324316507942e-74,3.219646771412954e-15
0.13,2.0,40aad3a8774f96b2,0.3,1.991318019541672e-10,0.9999999998008653,54.5276007739985,52,79,107,3.7959161640088796e-81,2.886579864025407e-15
0.13,2.0,40aad3a8774f96b2,0.31,6.588147806287692e-11,0.9999999999341165,51.74920569735904,50,75,102,1.5633098751102825e-88,1.9984014443252818e-15
0.13,2.0,40aad3a8774f96b2,0.32,2.1720088866816254e-11,0.9999999999782777,49.2398650078713,48,70,96,3.5528353275012142e-96,2.220446049250313e-15
0.13,2.0,40aad3a8774f96b2,0.33,7.127480756673713e-12,0.9999999999928698,46.96217880256145,44,67,91,4.472548013180612e-104,2.6645352591003757e-15
0.13,2.0,40aad3a8774f96b2,0.34,2.3255153843423415e-12,0.9999999999976714,44.88546964123597,43,63,86,3.125170790780592e-112,3.1086244689504383e-15
0.13,2.0,40aad3a8774f96b2,0.35000000000000003,7.536477036361748e-13,0.9999999999992434,42.98434347170215,42,61,82,1.2125806398236947e-120,2.9976021664879227e-15
0.13,2.0,40aad3a8774f96b2,0.36,2.4235857814954175e-13,0.9999999999997576,41.23759562348098,40,59,78,2.6096108680383916e-129,0.0
0.13,2.0,40aad3a8774f96b2,0.37,7.726356245478338e-14,0.9999999999999227,39.627368947600274,37,54,74,3.107006323033396e-138,0.0
0.13,2.0,40aad3a8774f96b2,0.38,2.439535380412133e-14,0.9999999999999751,38.138500212002384,36,53,70,2.038311243866871e-147,4.440892098500626e-16
0.13,2.0,40aad3a8774f96b2,0.39,7.621564633120618e-15,0.999999999999992,36.75800970650427,35,51,68,7.328711019781506e-157,3.3306690738754696e-16
0.13,2.0,40aad3a8774f96b2,0.4,2.3537954861389997e-15,0.9999999999999969,35.47470128744096,34,50,65,1.434493955178947e-166,7.771561172376096e-16
0.13,2.0,40aad3a8774f96b2,0.41000000000000003,7.178849294187211e-16,0.9999999999999992,34.27884823964721,33,48,62,1.5163339646929601e-176,1.1102230246251565e-16
0.13,2.0,40aad3a8774f96b2,0.42,2.160055983246823e-16,1.0000000000000007,33.16194594993712,32,45,60,8.575409745872655e-187,8.881784197001252e-16
