p1,kappa,plan_hash,n,k_accept_max,k_reject_min,terminal
0.12,1.0,8151ae3d945546ac,1578,147,198,False
0.12,1.0,8151ae3d945546ac,1579,147,198,False
0.12,1.0,8151ae3d945546ac,1580,147,198,False
0.12,1.0,8151ae3d945546ac,1581,147,198,False
0.12,1.0,8151ae3d945546ac,1582,147,198,False
0.12,1.0,8151ae3d945546ac,1583,148,198,False
0.12,1.0,8151ae3d945546ac,1584,148,198,False
0.12,1.0,8151ae3d945546ac,1585,148,198,False
0.12,1.0,8151ae3d945546ac,1586,148,198,False
0.12,1.0,8151ae3d945546ac,1587,148,199,False
0.12,1.0,8151ae3d945546ac,1588,148,199,False
0.12,1.0,8151ae3d945546ac,1589,148,199,False
0.12,1.0,8151ae3d945546ac,1590,148,199,False
0.12,1.0,8151ae3d945546ac,1591,148,199,False
0.12,1.0,8151ae3d945546ac,1592,149,199,False
0.12,1.0,8151ae3d945546ac,1593,149,199,False
0.12,1.0,8151ae3d945546ac,1594,149,199,False
0.12,1.0,8151ae3d945546ac,1595,149,199,False
0.12,1.0,8151ae3d945546ac,1596,149,200,False
0.12,1.0,8151ae3d945546ac,1597,149,200,False
0.12,1.0,8151ae3d945546ac,1598,149,200,False
0.12,1.0,8151ae3d945546ac,1599,149,200,False
0.12,1.0,8151ae3d945546ac,1600,149,200,False
0.12,1.0,8151ae3d945546ac,1601,150,200,False
0.12,1.0,8151ae3d945546ac,1602,150,200,False
0.12,1.0,8151ae3d945546ac,1603,150,200,False
0.12,1.0,8151ae3d945546ac,1604,150,200,False
0.12,1.0,8151ae3d945546ac,1605,150,201,False
0.12,1.0,8151ae3d945546ac,1606,150,201,False
0.12,1.0,8151ae3d945546ac,1607,150,201,False
0.12,1.0,8151ae3d945546ac,1608,150,201,False
0.12,1.0,8151ae3d945546ac,1609,150,201,False
0.12,1.0,8151ae3d945546ac,1610,151,201,False
0.12,1.0,8151ae3d945546ac,1611,151,201,False
0.12,1.0,8151ae3d945546ac,1612,151,201,False
0.12,1.0,8151ae3d945546ac,1613,151,201,False
0.12,1.0,8151ae3d945546ac,1614,151,201,False
0.12,1.0,8151ae3d945546ac,1615,151,202,False
0.12,1.0,8151ae3d945546ac,1616,151,202,False
0.12,1.0,8151ae3d945546ac,1617,151,202,False
0.12,1.0,8151ae3d945546ac,1618,151,202,False
0.12,1.0,8151ae3d945546ac,1619,152,202,False
0.12,1.0,8151ae3d945546ac,1620,152,202,False
0.12,1.0,8151ae3d945546ac,1621,152,202,False
0.12,1.0,8151ae3d945546ac,1622,152,202,False
0.12,1.0,8151ae3d945546ac,1623,152,202,False
0.12,1.0,8151ae3d945546ac,1624,152,203,False
0.12,1.0,8151ae3d945546ac,1625,152,203,False
0.12,1.0,8151ae3d945546ac,1626,152,203,False
0.12,1.0,8151ae3d945546ac,1627,152,203,False
0.12,1.0,8151ae3d945546ac,1628,153,203,False
0.12,1.0,8151ae3d945546ac,1629,153,203,False
0.12,1.0,8151ae3d945546ac,1630,153,203,False
0.12,1.0,8151ae3d945546ac,1631,153,203,False
0.12,1.0,8151ae3d945546ac,1632,153,203,False
0.12,1.0,8151ae3d945546ac,1633,153,204,False
0.12,1.0,8151ae3d945546ac,1634,153,204,False
0.12,1.0,8151ae3d945546ac,1635,153,204,False
0.12,1.0,8151ae3d945546ac,1636,153,204,False
0.12,1.0,8151ae3d945546ac,1637,153,204,False
0.12,1.0,8151ae3d945546ac,1638,154,204,False
0.12,1.0,8151ae3d945546ac,1639,154,204,False
0.12,1.0,8151ae3d945546ac,1640,154,204,False
0.12,1.0,8151ae3d945546ac,1641,154,204,False
0.12,1.0,8151ae3d945546ac,1642,154,205,False
0.12,1.0,8151ae3d945546ac,1643,154,205,False
0.12,1.0,8151ae3d945546ac,1644,154,205,False
0.12,1.0,8151ae3d945546ac,1645,154,205,False
0.12,1.0,8151ae3d945546ac,1646,154,205,False
0.12,1.0,8151ae3d945546ac,1647,155,205,False
0.12,1.0,8151ae3d945546ac,1648,155,205,False
0.12,1.0,8151ae3d945546ac,1649,155,205,False
0.12,1.0,8151ae3d945546ac,1650,155,205,False
0.12,1.0,8151ae3d945546ac,1651,155,206,False
0.12,1.0,8151ae3d945546ac,1652,155,206,False
0.12,1.0,8151ae3d945546ac,1653,155,206,False
0.12,1.0,8151ae3d945546ac,1654,155,206,False
0.12,1.0,8151ae3d945546ac,1655,155,206,False
0.12,1.0,8151ae3d945546ac,1656,156,206,False
0.12,1.0,8151ae3d945546ac,1657,156,206,False
0.12,1.0,8151ae3d945546ac,1658,156,206,False
0.12,1.0,8151ae3d945546ac,1659,156,206,False
0.12,1.0,8151ae3d945546ac,1660,156,207,False
0.12,1.0,8151ae3d945546ac,1661,156,207,False
0.12,1.0,8151ae3d945546ac,1662,156,207,False
0.12,1.0,8151ae3d945546ac,1663,156,207,False
0.12,1.0,8151ae3d945546ac,1664,156,207,False
0.12,1.0,8151ae3d945546ac,1665,157,207,False
0.12,1.0,8151ae3d945546ac,1666,157,207,False
0.12,1.0,8151ae3d945546ac,1667,157,207,False
0.12,1.0,8151ae3d945546ac,1668,157,207,False
0.12,1.0,8151ae3d945546ac,1669,157,208,False
0.12,1.0,8151ae3d945546ac,1670,157,208,False
0.12,1.0,8151ae3d945546ac,1671,157,208,False
0.12,1.0,8151ae3d945546ac,1672,157,208,False
0.12,1.0,8151ae3d945546ac,1673,157,208,False
0.12,1.0,8151ae3d945546ac,1674,158,208,False
0.12,1.0,8151ae3d945546ac,1675,158,208,False
0.12,1.0,8151ae3d945546ac,1676,158,208,False
0.12,1.0,8151ae3d945546ac,1677,158,208,False
0.12,1.0,8151ae3d945546ac,1678,158,209,False
0.12,1.0,8151ae3d945546ac,1679,158,209,False
0.12,1.0,8151ae3d945546ac,1680,158,209,False
0.12,1.0,8151ae3d945546ac,1681,158,209,False
0.12,1.0,8151ae3d945546ac,1682,158,209,False
0.12,1.0,8151ae3d945546ac,1683,159,209,False
0.12,1.0,8151ae3d945546ac,1684,159,209,False
0.12,1.0,8151ae3d945546ac,1685,159,209,False
0.12,1.0,8151ae3d945546ac,1686,159,209,False
0.12,1.0,8151ae3d945546ac,1687,159,210,False
0.12,1.0,8151ae3d945546ac,1688,159,210,False
0.12,1.0,8151ae3d945546ac,1689,159,210,False
0.12,1.0,8151ae3d945546ac,1690,159,210,False
0.12,1.0,8151ae3d945546ac,1691,159,210,False
0.12,1.0,8151ae3d945546ac,1692,160,210,False
0.12,1.0,8151ae3d945546ac,1693,160,210,False
0.12,1.0,8151ae3d945546ac,1694,160,210,False
0.12,1.0,8151ae3d945546ac,1695,160,210,False
0.12,1.0,8151ae3d945546ac,1696,160,210,False
0.12,1.0,8151ae3d945546ac,1697,160,211,False
0.12,1.0,8151ae3d945546ac,1698,160,211,False
0.12,1.0,8151ae3d945546ac,1699,160,211,False
0.12,1.0,8151ae3d945546ac,1700,160,211,False
0.12,1.0,8151ae3d945546ac,1701,161,211,False
0.12,1.0,8151ae3d945546ac,1702,161,211,False
0.12,1.0,8151ae3d945546ac,1703,161,211,False
0.12,1.0,8151ae3d945546ac,1704,161,211,False
0.12,1.0,8151ae3d945546ac,1705,161,211,False
0.12,1.0,8151ae3d945546ac,1706,161,212,False
0.12,1.0,8151ae3d945546ac,1707,161,212,False
0.12,1.0,8151ae3d945546ac,1708,161,212,False
0.12,1.0,8151ae3d945546ac,1709,161,212,False
0.12,1.0,8151ae3d945546ac,1710,162,212,False
0.12,1.0,8151ae3d945546ac,1711,162,212,False
0.12,1.0,8151ae3d945546ac,1712,162,212,False
0.12,1.0,8151ae3d945546ac,1713,162,212,False
0.12,1.0,8151ae3d945546ac,1714,162,212,False
0.12,1.0,8151ae3d945546ac,1715,162,213,False
0.12,1.0,8151ae3d945546ac,1716,162,213,False
0.12,1.0,8151ae3d945546ac,1717,162,213,False
0.12,1.0,8151ae3d945546ac,1718,162,213,False
0.12,1.0,8151ae3d945546ac,1719,162,213,False
0.12,1.0,8151ae3d945546ac,1720,163,213,False
0.12,1.0,8151ae3d945546ac,1721,163,213,False
0.12,1.0,8151ae3d945546ac,1722,163,213,False
0.12,1.0,8151ae3d945546ac,1723,163,213,False
0.12,1.0,8151ae3d945546ac,1724,163,214,False
0.12,1.0,8151ae3d945546ac,1725,163,214,False
0.12,1.0,8151ae3d945546ac,1726,163,214,False
0.12,1.0,8151ae3d945546ac,1727,163,214,False
0.12,1.0,8151ae3d945546ac,1728,163,214,False
0.12,1.0,8151ae3d945546ac,1729,164,214,False
0.12,1.0,8151ae3d945546ac,1730,164,214,False
0.12,1.0,8151ae3d945546ac,1731,164,214,False
0.12,1.0,8151ae3d945546ac,1732,164,214,False
0.12,1.0,8151ae3d945546ac,1733,164,215,False
0.12,1.0,8151ae3d945546ac,1734,164,215,False
0.12,1.0,8151ae3d945546ac,1735,164,215,False
0.12,1.0,8151ae3d945546ac,1736,164,215,False
0.12,1.0,8151ae3d945546ac,1737,164,215,False
0.12,1.0,8151ae3d945546ac,1738,165,215,False
0.12,1.0,8151ae3d945546ac,1739,165,215,False
0.12,1.0,8151ae3d945546ac,1740,165,215,False
0.12,1.0,8151ae3d945546ac,1741,165,215,False
0.12,1.0,8151ae3d945546ac,1742,165,216,False
0.12,1.0,8151ae3d945546ac,1743,165,216,False
0.12,1.0,8151ae3d945546ac,1744,165,216,False
0.12,1.0,8151ae3d945546ac,1745,165,216,False
0.12,1.0,8151ae3d945546ac,1746,165,216,False
0.12,1.0,8151ae3d945546ac,1747,166,216,False
0.12,1.0,8151ae3d945546ac,1748,166,216,False
0.12,1.0,8151ae3d945546ac,1749,166,216,False
0.12,1.0,8151ae3d945546ac,1750,166,216,False
0.12,1.0,8151ae3d945546ac,1751,166,217,False
0.12,1.0,8151ae3d945546ac,1752,166,217,False
0.12,1.0,8151ae3d945546ac,1753,166,217,False
0.12,1.0,8151ae3d945546ac,1754,166,217,False
0.12,1.0,8151ae3d945546ac,1755,166,217,False
0.12,1.0,8151ae3d945546ac,1756,167,217,False
0.12,1.0,8151ae3d945546ac,1757,167,217,False
0.12,1.0,8151ae3d945546ac,1758,167,217,False
0.12,1.0,8151ae3d945546ac,1759,167,217,False
0.12,1.0,8151ae3d945546ac,1760,167,218,False
0.12,1.0,8151ae3d945546ac,1761,167,218,False
0.12,1.0,8151ae3d945546ac,1762,167,218,False
0.12,1.0,8151ae3d945546ac,1763,167,218,False
0.12,1.0,8151ae3d945546ac,1764,167,218,False
0.12,1.0,8151ae3d945546ac,1765,168,218,False
0.12,1.0,8151ae3d945546ac,1766,168,218,False
0.12,1.0,8151ae3d945546ac,1767,168,218,False
0.12,1.0,8151ae3d945546ac,1768,168,218,False
0.12,1.0,8151ae3d945546ac,1769,168,218,False
0.12,1.0,8151ae3d945546ac,1770,168,219,False
0.12,1.0,8151ae3d945546ac,1771,168,219,False
0.12,1.0,8151ae3d945546ac,1772,168,219,False
0.12,1.0,8151ae3d945546ac,1773,168,219,False
0.12,1.0,8151ae3d945546ac,1774,169,219,False
0.12,1.0,8151ae3d945546ac,1775,169,219,False
0.12,1.0,8151ae3d945546ac,1776,169,219,False
0.12,1.0,8151ae3d945546ac,1777,169,219,False
0.12,1.0,8151ae3d945546ac,1778,169,219,False
0.12,1.0,8151ae3d945546ac,1779,169,220,False
0.12,1.0,8151ae3d945546ac,1780,169,220,False
0.12,1.0,8151ae3d945546ac,1781,169,220,False
0.12,1.0,8151ae3d945546ac,1782,169,220,False
0.12,1.0,8151ae3d945546ac,1783,170,220,False
0.12,1.0,8151ae3d945546ac,1784,170,220,False
0.12,1.0,8151ae3d945546ac,1785,170,220,False
0.12,1.0,8151ae3d945546ac,1786,170,220,False
0.12,1.0,8151ae3d945546ac,1787,170,220,False
0.12,1.0,8151ae3d945546ac,1788,170,221,False
0.12,1.0,8151ae3d945546ac,1789,170,221,False
0.12,1.0,8151ae3d945546ac,1790,170,221,False
0.12,1.0,8151ae3d945546ac,1791,170,221,False
0.12,1.0,8151ae3d945546ac,1792,171,221,False
0.12,1.0,8151ae3d945546ac,1793,171,221,False
0.12,1.0,8151ae3d945546ac,1794,171,221,False
0.12,1.0,8151ae3d945546ac,1795,171,221,False
0.12,1.0,8151ae3d945546ac,1796,171,221,False
0.12,1.0,8151ae3d945546ac,1797,171,222,False
0.12,1.0,8151ae3d945546ac,1798,171,222,False
0.12,1.0,8151ae3d945546ac,1799,171,222,False
0.12,1.0,8151ae3d945546ac,1800,171,222,False
0.12,1.0,8151ae3d945546ac,1801,171,222,False
0.12,1.0,8151ae3d945546ac,1802,172,222,False
0.12,1.0,8151ae3d945546ac,1803,172,222,False
0.12,1.0,8151ae3d945546ac,1804,172,222,False
0.12,1.0,8151ae3d945546ac,1805,172,222,False
0.12,1.0,8151ae3d945546ac,1806,172,223,False
0.12,1.0,8151ae3d945546ac,1807,172,223,False
0.12,1.0,8151ae3d945546ac,1808,172,223,False
0.12,1.0,8151ae3d945546ac,1809,172,223,False
0.12,1.0,8151ae3d945546ac,1810,172,223,False
0.12,1.0,8151ae3d945546ac,1811,173,223,False
0.12,1.0,8151ae3d945546ac,1812,173,223,False
0.12,1.0,8151ae3d945546ac,1813,173,223,False
0.12,1.0,8151ae3d945546ac,1814,173,223,False
0.12,1.0,8151ae3d945546ac,1815,173,224,False
0.12,1.0,8151ae3d945546ac,1816,173,224,False
0.12,1.0,8151ae3d945546ac,1817,173,224,False
0.12,1.0,8151ae3d945546ac,1818,173,224,False
0.12,1.0,8151ae3d945546ac,1819,173,224,False
0.12,1.0,8151ae3d945546ac,1820,174,224,False
0.12,1.0,8151ae3d945546ac,1821,174,224,False
0.12,1.0,8151ae3d945546ac,1822,174,224,False
0.12,1.0,8151ae3d945546ac,1823,174,224,False
0.12,1.0,8151ae3d945546ac,1824,174,225,False
0.12,1.0,8151ae3d945546ac,1825,174,225,False
0.12,1.0,8151ae3d945546ac,1826,174,225,False
0.12,1.0,8151ae3d945546ac,1827,174,225,False
0.12,1.0,8151ae3d945546ac,1828,174,225,False
0.12,1.0,8151ae3d945546ac,1829,175,225,False
0.12,1.0,8151ae3d945546ac,1830,175,225,False
0.12,1.0,8151ae3d945546ac,1831,175,225,False
0.12,1.0,8151ae3d945546ac,1832,175,225,False
0.12,1.0,8151ae3d945546ac,1833,175,226,False
0.12,1.0,8151ae3d945546ac,1834,175,226,False
0.12,1.0,8151ae3d945546ac,1835,175,226,False
0.12,1.0,8151ae3d945546ac,1836,175,226,False
0.12,1.0,8151ae3d945546ac,1837,175,226,False
0.12,1.0,8151ae3d945546ac,1838,176,226,False
0.12,1.0,8151ae3d945546ac,1839,176,226,False
0.12,1.0,8151ae3d945546ac,1840,176,226,False
0.12,1.0,8151ae3d945546ac,1841,176,226,False
0.12,1.0,8151ae3d945546ac,1842,176,227,False
0.12,1.0,8151ae3d945546ac,1843,176,227,False
0.12,1.0,8151ae3d945546ac,1844,176,227,False
0.12,1.0,8151ae3d945546ac,1845,176,227,False
0.12,1.0,8151ae3d945546ac,1846,176,227,False
0.12,1.0,8151ae3d945546ac,1847,177,227,False
0.12,1.0,8151ae3d945546ac,1848,177,227,False
0.12,1.0,8151ae3d945546ac,1849,177,227,False
0.12,1.0,8151ae3d945546ac,1850,177,227,False
0.12,1.0,8151ae3d945546ac,1851,177,227,False
0.12,1.0,8151ae3d945546ac,1852,177,228,False
0.12,1.0,8151ae3d945546ac,1853,177,228,False
0.12,1.0,8151ae3d945546ac,1854,177,228,False
0.12,1.0,8151ae3d945546ac,1855,177,228,False
0.12,1.0,8151ae3d945546ac,1856,178,228,False
0.12,1.0,8151ae3d945546ac,1857,178,228,False
0.12,1.0,8151ae3d945546ac,1858,178,228,False
0.12,1.0,8151ae3d945546ac,1859,178,228,False
0.12,1.0,8151ae3d945546ac,1860,178,228,False
0.12,1.0,8151ae3d945546ac,1861,178,229,False
0.12,1.0,8151ae3d945546ac,1862,178,229,False
0.12,1.0,8151ae3d945546ac,1863,178,229,False
0.12,1.0,8151ae3d945546ac,1864,178,229,False
0.12,1.0,8151ae3d945546ac,1865,179,229,False
0.12,1.0,8151ae3d945546ac,1866,179,229,False
0.12,1.0,8151ae3d945546ac,1867,179,229,False
0.12,1.0,8151ae3d945546ac,1868,179,229,False
0.12,1.0,8151ae3d945546ac,1869,179,229,False
0.12,1.0,8151ae3d945546ac,1870,179,230,False
0.12,1.0,8151ae3d945546ac,1871,179,230,False
0.12,1.0,8151ae3d945546ac,1872,179,230,False
0.12,1.0,8151ae3d945546ac,1873,179,230,False
0.12,1.0,8151ae3d945546ac,1874,179,230,False
0.12,1.0,8151ae3d945546ac,1875,180,230,False
0.12,1.0,8151ae3d945546ac,1876,180,230,False
0.12,1.0,8151ae3d945546ac,1877,180,230,False
0.12,1.0,8151ae3d945546ac,1878,180,230,False
0.12,1.0,8151ae3d945546ac,1879,180,231,False
0.12,1.0,8151ae3d945546ac,1880,180,231,False
0.12,1.0,8151ae3d945546ac,1881,180,231,False
0.12,1.0,8151ae3d945546ac,1882,180,231,False
0.12,1.0,8151ae3d945546ac,1883,180,231,False
0.12,1.0,8151ae3d945546ac,1884,181,231,False
0.12,1.0,8151ae3d945546ac,1885,181,231,False
0.12,1.0,8151ae3d945546ac,1886,181,231,False
0.12,1.0,8151ae3d945546ac,1887,181,231,False
0.12,1.0,8151ae3d945546ac,1888,181,232,False
0.12,1.0,8151ae3d945546ac,1889,181,232,False
0.12,1.0,8151ae3d945546ac,1890,181,232,False
0.12,1.0,8151ae3d945546ac,1891,181,232,False
0.12,1.0,8151ae3d945546ac,1892,181,232,False
0.12,1.0,8151ae3d945546ac,1893,182,232,False
0.12,1.0,8151ae3d945546ac,1894,182,232,False
0.12,1.0,8151ae3d945546ac,1895,182,232,False
0.12,1.0,8151ae3d945546ac,1896,182,232,False
0.12,1.0,8151ae3d945546ac,1897,182,233,False
0.12,1.0,8151ae3d945546ac,1898,182,233,False
0.12,1.0,8151ae3d945546ac,1899,182,233,False
0.12,1.0,8151ae3d945546ac,1900,182,233,False
0.12,1.0,8151ae3d945546ac,1901,182,233,False
0.12,1.0,8151ae3d945546ac,1902,183,233,False
0.12,1.0,8151ae3d945546ac,1903,183,233,False
0.12,1.0,8151ae3d945546ac,1904,183,233,False
0.12,1.0,8151ae3d945546ac,1905,183,233,False
0.12,1.0,8151ae3d945546ac,1906,183,234,False
0.12,1.0,8151ae3d945546ac,1907,183,234,False
0.12,1.0,8151ae3d945546ac,1908,183,234,False
0.12,1.0,8151ae3d945546ac,1909,183,234,False
0.12,1.0,8151ae3d945546ac,1910,183,234,False
0.12,1.0,8151ae3d945546ac,1911,184,234,False
0.12,1.0,8151ae3d945546ac,1912,184,234,False
0.12,1.0,8151ae3d945546ac,1913,184,234,False
0.12,1.0,8151ae3d945546ac,1914,184,234,False
0.12,1.0,8151ae3d945546ac,1915,184,235,False
0.12,1.0,8151ae3d945546ac,1916,184,235,False
0.12,1.0,8151ae3d945546ac,1917,184,235,False
0.12,1.0,8151ae3d945546ac,1918,184,235,False
0.12,1.0,8151ae3d945546ac,1919,184,235,False
0.12,1.0,8151ae3d945546ac,1920,185,235,False
0.12,1.0,8151ae3d945546ac,1921,185,235,False
0.12,1.0,8151ae3d945546ac,1922,185,235,False
0.12,1.0,8151ae3d945546ac,1923,185,235,False
0.12,1.0,8151ae3d945546ac,1924,185,236,False
0.12,1.0,8151ae3d945546ac,1925,185,236,False
0.12,1.0,8151ae3d945546ac,1926,185,236,False
0.12,1.0,8151ae3d945546ac,1927,185,236,False
0.12,1.0,8151ae3d945546ac,1928,185,236,False
0.12,1.0,8151ae3d945546ac,1929,186,236,False
0.12,1.0,8151ae3d945546ac,1930,186,236,False
0.12,1.0,8151ae3d945546ac,1931,186,236,False
0.12,1.0,8151ae3d945546ac,1932,186,236,False
0.12,1.0,8151ae3d945546ac,1933,186,236,False
0.12,1.0,8151ae3d945546ac,1934,186,237,False
0.12,1.0,8151ae3d945546ac,1935,186,237,False
0.12,1.0,8151ae3d945546ac,1936,186,237,False
0.12,1.0,8151ae3d945546ac,1937,186,237,False
0.12,1.0,8151ae3d945546ac,1938,187,237,False
0.12,1.0,8151ae3d945546ac,1939,187,237,False
0.12,1.0,8151ae3d945546ac,1940,187,237,False
0.12,1.0,8151ae3d945546ac,1941,187,237,False
0.12,1.0,8151ae3d945546ac,1942,187,237,False
0.12,1.0,8151ae3d945546ac,1943,187,238,False
0.12,1.0,8151ae3d945546ac,1944,187,238,False
0.12,1.0,8151ae3d945546ac,1945,187,238,False
0.12,1.0,8151ae3d945546ac,1946,187,238,False
0.12,1.0,8151ae3d945546ac,1947,188,238,False
0.12,1.0,8151ae3d945546ac,1948,188,238,False
0.12,1.0,8151ae3d945546ac,1949,188,238,False
0.12,1.0,8151ae3d945546ac,1950,188,238,False
0.12,1.0,8151ae3d945546ac,1951,188,238,False
0.12,1.0,8151ae3d945546ac,1952,188,239,False
0.12,1.0,8151ae3d945546ac,1953,188,239,False
0.12,1.0,8151ae3d945546ac,1954,188,239,False
0.12,1.0,8151ae3d945546ac,1955,188,239,False
0.12,1.0,8151ae3d945546ac,1956,188,239,False
0.12,1.0,8151ae3d945546ac,1957,189,239,False
0.12,1.0,8151ae3d945546ac,1958,189,239,False
0.12,1.0,8151ae3d945546ac,1959,189,239,False
0.12,1.0,8151ae3d945546ac,1960,189,239,False
0.12,1.0,8151ae3d945546ac,1961,189,240,False
0.12,1.0,8151ae3d945546ac,1962,189,240,False
0.12,1.0,8151ae3d945546ac,1963,189,240,False
0.12,1.0,8151ae3d945546ac,1964,189,240,False
0.12,1.0,8151ae3d945546ac,1965,189,240,False
0.12,1.0,8151ae3d945546ac,1966,190,240,False
0.12,1.0,8151ae3d945546ac,1967,190,240,False
0.12,1.0,8151ae3d945546ac,1968,190,240,False
0.12,1.0,8151ae3d945546ac,1969,190,240,False
0.12,1.0,8151ae3d945546ac,1970,190,241,False
0.12,1.0,8151ae3d945546ac,1971,190,241,False
0.12,1.0,8151ae3d945546ac,1972,190,241,False
0.12,1.0,8151ae3d945546ac,1973,190,241,False
0.12,1.0,8151ae3d945546ac,1974,190,241,False
0.12,1.0,8151ae3d945546ac,1975,191,241,False
0.12,1.0,8151ae3d945546ac,1976,191,241,False
0.12,1.0,8151ae3d945546ac,1977,191,241,False
0.12,1.0,8151ae3d945546ac,1978,191,241,False
0.12,1.0,8151ae3d945546ac,1979,191,242,False
0.12,1.0,8151ae3d945546ac,1980,191,242,False
0.12,1.0,8151ae3d945546ac,1981,191,242,False
0.12,1.0,8151ae3d945546ac,1982,191,242,False
0.12,1.0,8151ae3d945546ac,1983,191,242,False
0.12,1.0,8151ae3d945546ac,1984,192,242,False
0.12,1.0,8151ae3d945546ac,1985,192,242,False
0.12,1.0,8151ae3d945546ac,1986,192,242,False
0.12,1.0,8151ae3d945546ac,1987,192,242,False
0.12,1.0,8151ae3d945546ac,1988,192,243,False
0.12,1.0,8151ae3d945546ac,1989,192,243,False
0.12,1.0,8151ae3d945546ac,1990,192,243,False
0.12,1.0,8151ae3d945546ac,1991,192,243,False
0.12,1.0,8151ae3d945546ac,1992,192,243,False
0.12,1.0,8151ae3d945546ac,1993,193,243,False
0.12,1.0,8151ae3d945546ac,1994,193,243,False
0.12,1.0,8151ae3d945546ac,1995,193,243,False
0.12,1.0,8151ae3d945546ac,1996,193,243,False
0.12,1.0,8151ae3d945546ac,1997,193,244,False
0.12,1.0,8151ae3d945546ac,1998,193,244,False
0.12,1.0,8151ae3d945546ac,1999,193,244,False
0.12,1.0,8151ae3d945546ac,2000,193,244,False
0.12,1.0,8151ae3d945546ac,2001,193,244,False
0.12,1.0,8151ae3d945546ac,2002,194,244,False
0.12,1.0,8151ae3d945546ac,2003,194,244,False
0.12,1.0,8151ae3d945546ac,2004,194,244,False
0.12,1.0,8151ae3d945546ac,2005,194,244,False
0.12,1.0,8151ae3d945546ac,2006,194,245,False
0.12,1.0,8151ae3d945546ac,2007,194,245,False
0.12,1.0,8151ae3d945546ac,2008,194,245,False
0.12,1.0,8151ae3d945546ac,2009,194,245,False
0.12,1.0,8151ae3d945546ac,2010,194,245,False
0.12,1.0,8151ae3d945546ac,2011,195,245,False
0.12,1.0,8151ae3d945546ac,2012,195,245,False
0.12,1.0,8151ae3d945546ac,2013,195,245,False
0.12,1.0,8151ae3d945546ac,2014,195,245,False
0.12,1.0,8151ae3d945546ac,2015,195,245,False
0.12,1.0,8151ae3d945546ac,2016,195,246,False
0.12,1.0,8151ae3d945546ac,2017,195,246,False
0.12,1.0,8151ae3d945546ac,2018,195,246,False
0.12,1.0,8151ae3d945546ac,2019,195,246,False
0.12,1.0,8151ae3d945546ac,2020,196,246,False
0.12,1.0,8151ae3d945546ac,2021,196,246,False
0.12,1.0,8151ae3d945546ac,2022,196,246,False
0.12,1.0,8151ae3d945546ac,2023,196,246,False
0.12,1.0,8151ae3d945546ac,2024,196,246,False
0.12,1.0,8151ae3d945546ac,2025,196,247,False
0.12,1.0,8151ae3d945546ac,2026,196,247,False
0.12,1.0,8151ae3d945546ac,2027,196,247,False
0.12,1.0,8151ae3d945546ac,2028,196,247,False
0.12,1.0,8151ae3d945546ac,2029,197,247,False
0.12,1.0,8151ae3d945546ac,2030,197,247,False
0.12,1.0,8151ae3d945546ac,2031,197,247,False
0.12,1.0,8151ae3d945546ac,2032,197,247,False
0.12,1.0,8151ae3d945546ac,2033,197,247,False
0.12,1.0,8151ae3d945546ac,2034,197,248,False
0.12,1.0,8151ae3d945546ac,2035,197,248,False
0.12,1.0,8151ae3d945546ac,2036,197,248,False
0.12,1.0,8151ae3d945546ac,2037,197,248,False
0.12,1.0,8151ae3d945546ac,2038,197,248,False
0.12,1.0,8151ae3d945546ac,2039,198,248,False
0.12,1.0,8151ae3d945546ac,2040,198,248,False
0.12,1.0,8151ae3d945546ac,2041,198,248,False
0.12,1.0,8151ae3d945546ac,2042,198,248,False
0.12,1.0,8151ae3d945546ac,2043,198,249,False
0.12,1.0,8151ae3d945546ac,2044,198,249,False
0.12,1.0,8151ae3d945546ac,2045,198,249,False
0.12,1.0,8151ae3d945546ac,2046,198,249,False
0.12,1.0,8151ae3d945546ac,2047,198,249,False
0.12,1.0,8151ae3d945546ac,2048,199,249,False
0.12,1.0,8151ae3d945546ac,2049,199,249,False
0.12,1.0,8151ae3d945546ac,2050,199,249,False
0.12,1.0,8151ae3d945546ac,2051,199,249,False
0.12,1.0,8151ae3d945546ac,2052,199,250,False
0.12,1.0,8151ae3d945546ac,2053,199,250,False
0.12,1.0,8151ae3d945546ac,2054,199,250,False
0.12,1.0,8151ae3d945546ac,2055,199,250,False
0.12,1.0,8151ae3d945546ac,2056,199,250,False
0.12,1.0,8151ae3d945546ac,2057,200,250,False
0.12,1.0,8151ae3d945546ac,2058,200,250,False
0.12,1.0,8151ae3d945546ac,2059,200,250,False
0.12,1.0,8151ae3d945546ac,2060,200,250,False
0.12,1.0,8151ae3d945546ac,2061,200,251,False
0.12,1.0,8151ae3d945546ac,2062,200,251,False
0.12,1.0,8151ae3d945546ac,2063,200,251,False
0.12,1.0,8151ae3d945546ac,2064,200,251,False
0.12,1.0,8151ae3d945546ac,2065,200,251,False
0.12,1.0,8151ae3d945546ac,2066,201,251,False
0.12,1.0,8151ae3d945546ac,2067,201,251,False
0.12,1.0,8151ae3d945546ac,2068,201,251,False
0.12,1.0,8151ae3d945546ac,2069,201,251,False
0.12,1.0,8151ae3d945546ac,2070,201,252,False
0.12,1.0,8151ae3d945546ac,2071,201,252,False
0.12,1.0,8151ae3d945546ac,2072,201,252,False
0.12,1.0,8151ae3d945546ac,2073,201,252,False
0.12,1.0,8151ae3d945546ac,2074,201,252,False
0.12,1.0,8151ae3d945546ac,2075,202,252,False
