p1,kappa,N_max,h_accept,h_reject,feasible_terminal_count
0.12,2.0,2934,-3.251291798606495,2.8903717578961645,6
0.12,2.0,3563,-3.251291798606495,2.8903717578961645,3166
0.12,2.0,4192,-3.251291798606495,2.8903717578961645,3726
0.12,2.0,1048,-3.251291798606495,3.3903717578961645,0
0.12,2.0,1677,-3.251291798606495,3.3903717578961645,0
0.12,2.0,2096,-3.251291798606495,3.3903717578961645,0
0.12,2.0,2306,-3.251291798606495,3.3903717578961645,1
0.12,2.0,2934,-3.251291798606495,3.3903717578961645,9
0.12,2.0,3563,-3.251291798606495,3.3903717578961645,3177
0.12,2.0,4192,-3.251291798606495,3.3903717578961645,3742
0.12,2.0,1048,-3.251291798606495,3.8903717578961645,0
0.12,2.0,1677,-3.251291798606495,3.8903717578961645,0
0.12,2.0,2096,-3.251291798606495,3.8903717578961645,0
0.12,2.0,2306,-3.251291798606495,3.8903717578961645,1
0.12,2.0,2934,-3.251291798606495,3.8903717578961645,10
0.12,2.0,3563,-3.251291798606495,3.8903717578961645,20
0.12,2.0,4192,-3.251291798606495,3.8903717578961645,3747
0.12,2.0,1048,-3.251291798606495,4.8903717578961645,0
0.12,2.0,1677,-3.251291798606495,4.8903717578961645,0
0.12,2.0,2096,-3.251291798606495,4.8903717578961645,0
0.12,2.0,2306,-3.251291798606495,4.8903717578961645,2
0.12,2.0,2934,-3.251291798606495,4.8903717578961645,10
0.12,2.0,3563,-3.251291798606495,4.8903717578961645,19
0.12,2.0,4192,-3.251291798606495,4.8903717578961645,478
0.12,2.0,1048,-2.251291798606495,1.8903717578961645,0
0.12,2.0,1677,-2.251291798606495,1.8903717578961645,0
0.12,2.0,2096,-2.251291798606495,1.8903717578961645,0
0.12,2.0,2306,-2.251291798606495,1.8903717578961645,0
0.12,2.0,2934,-2.251291798606495,1.8903717578961645,0
0.12,2.0,3563,-2.251291798606495,1.8903717578961645,0
0.12,2.0,4192,-2.251291798606495,1.8903717578961645,0
0.12,2.0,1048,-2.251291798606495,2.3903717578961645,0
0.12,2.0,1677,-2.251291798606495,2.3903717578961645,0
0.12,2.0,2096,-2.251291798606495,2.3903717578961645,0
0.12,2.0,2306,-2.251291798606495,2.3903717578961645,0
0.12,2.0,2934,-2.251291798606495,2.3903717578961645,0
0.12,2.0,3563,-2.251291798606495,2.3903717578961645,0
0.12,2.0,4192,-2.251291798606495,2.3903717578961645,0
0.12,2.0,1048,-2.251291798606495,2.6403717578961645,0
0.12,2.0,1677,-2.251291798606495,2.6403717578961645,0
0.12,2.0,2096,-2.251291798606495,2.6403717578961645,0
0.12,2.0,2306,-2.251291798606495,2.6403717578961645,0
0.12,2.0,2934,-2.251291798606495,2.6403717578961645,0
0.12,2.0,3563,-2.251291798606495,2.6403717578961645,0
0.12,2.0,4192,-2.251291798606495,2.6403717578961645,0
0.12,2.0,1048,-2.251291798606495,2.8903717578961645,0
0.12,2.0,1677,-2.251291798606495,2.8903717578961645,0
0.12,2.0,2096,-2.251291798606495,2.8903717578961645,0
0.12,2.0,2306,-2.251291798606495,2.8903717578961645,0
0.12,2.0,2934,-2.251291798606495,2.8903717578961645,0
0.12,2.0,3563,-2.251291798606495,2.8903717578961645,0
0.12,2.0,4192,-2.251291798606495,2.8903717578961645,2
0.12,2.0,1048,-2.251291798606495,3.3903717578961645,0
0.12,2.0,1677,-2.251291798606495,3.3903717578961645,0
0.12,2.0,2096,-2.251291798606495,3.3903717578961645,0
0.12,2.0,2306,-2.251291798606495,3.3903717578961645,0
0.12,2.0,2934,-2.251291798606495,3.3903717578961645,0
0.12,2.0,3563,-2.251291798606495,3.3903717578961645,386
0.12,2.0,4192,-2.251291798606495,3.3903717578961645,0
0.12,2.0,1048,-2.251291798606495,3.8903717578961645,0
0.12,2.0,1677,-2.251291798606495,3.8903717578961645,0
0.12,2.0,2096,-2.251291798606495,3.8903717578961645,0
0.12,2.0,2306,-2.251291798606495,3.8903717578961645,0
0.12,2.0,2934,-2.251291798606495,3.8903717578961645,0
0.12,2.0,3563,-2.251291798606495,3.8903717578961645,383
0.12,2.0,4192,-2.251291798606495,3.8903717578961645,0
0.12,2.0,1048,-2.251291798606495,4.8903717578961645,0
0.12,2.0,1677,-2.251291798606495,4.8903717578961645,0
0.12,2.0,2096,-2.251291798606495,4.8903717578961645,0
0.12,2.0,2306,-2.251291798606495,4.8903717578961645,0
0.12,2.0,2934,-2.251291798606495,4.8903717578961645,0
0.12,2.0,3563,-2.251291798606495,4.8903717578961645,0
0.12,2.0,4192,-2.251291798606495,4.8903717578961645,0
0.12,2.0,1048,-1.2512917986064949,1.8903717578961645,0
0.12,2.0,1677,-1.2512917986064949,1.8903717578961645,0
0.12,2.0,2096,-1.2512917986064949,1.8903717578961645,0
0.12,2.0,2306,-1.2512917986064949,1.8903717578961645,0
0.12,2.0,2934,-1.2512917986064949,1.8903717578961645,0
0.12,2.0,3563,-1.2512917986064949,1.8903717578961645,0
0.12,2.0,4192,-1.2512917986064949,1.8903717578961645,0
0.12,2.0,1048,-1.2512917986064949,2.3903717578961645,0
0.12,2.0,1677,-1.2512917986064949,2.3903717578961645,0
0.12,2.0,2096,-1.2512917986064949,2.3903717578961645,0
0.12,2.0,2306,-1.2512917986064949,2.3903717578961645,0
0.12,2.0,2934,-1.2512917986064949,2.3903717578961645,0
0.12,2.0,3563,-1.2512917986064949,2.3903717578961645,0
0.12,2.0,4192,-1.2512917986064949,2.3903717578961645,0
0.12,2.0,1048,-1.2512917986064949,2.6403717578961645,0
0.12,2.0,1677,-1.2512917986064949,2.6403717578961645,0
0.12,2.0,2096,-1.2512917986064949,2.6403717578961645,0
0.12,2.0,2306,-1.2512917986064949,2.6403717578961645,0
0.12,2.0,2934,-1.2512917986064949,2.6403717578961645,0
0.12,2.0,3563,-1.2512917986064949,2.6403717578961645,0
0.12,2.0,4192,-1.2512917986064949,2.6403717578961645,0
0.12,2.0,1048,-1.2512917986064949,2.8903717578961645,0
0.12,2.0,1677,-1.2512917986064949,2.8903717578961645,0
0.12,2.0,2096,-1.2512917986064949,2.8903717578961645,0
0.12,2.0,2306,-1.2512917986064949,2.8903717578961645,0
0.12,2.0,2934,-1.2512917986064949,2.8903717578961645,0
0.12,2.0,3563,-1.2512917986064949,2.8903717578961645,0
0.12,2.0,4192,-1.2512917986064949,2.8903717578961645,0
0.12,2.0,1048,-1.2512917986064949,3.3903717578961645,0
0.12,2.0,1677,-1.2512917986064949,3.3903717578961645,0
0.12,2.0,2096,-1.2512917986064949,3.3903717578961645,0
0.12,2.0,2306,-1.2512917986064949,3.3903717578961645,0
0.12,2.0,2934,-1.2512917986064949,3.3903717578961645,0
0.12,2.0,3563,-1.2512917986064949,3.3903717578961645,0
0.12,2.0,4192,-1.2512917986064949,3.3903717578961645,0
0.12,2.0,1048,-1.2512917986064949,3.8903717578961645,0
0.12,2.0,1677,-1.2512917986064949,3.8903717578961645,0
0.12,2.0,2096,-1.2512917986064949,3.8903717578961645,0
0.12,2.0,2306,-1.2512917986064949,3.8903717578961645,0
0.12,2.0,2934,-1.2512917986064949,3.8903717578961645,0
0.12,2.0,3563,-1.2512917986064949,3.8903717578961645,0
0.12,2.0,4192,-1.2512917986064949,3.8903717578961645,0
0.12,2.0,1048,-1.2512917986064949,4.8903717578961645,0
0.12,2.0,1677,-1.2512917986064949,4.8903717578961645,0
0.12,2.0,2096,-1.2512917986064949,4.8903717578961645,0
0.12,2.0,2306,-1.2512917986064949,4.8903717578961645,0
0.12,2.0,2934,-1.2512917986064949,4.8903717578961645,0
0.12,2.0,3563,-1.2512917986064949,4.8903717578961645,0
0.12,2.0,4192,-1.2512917986064949,4.8903717578961645,0
0.13,1.0,242,-8.251291798606495,1.8903717578961645,0
0.13,1.0,387,-8.251291798606495,1.8903717578961645,0
0.13,1.0,532,-8.251291798606495,1.8903717578961645,0
0.13,1.0,678,-8.251291798606495,1.8903717578961645,0
0.13,1.0,823,-8.251291798606495,1.8903717578961645,0
0.13,1.0,968,-8.251291798606495,1.8903717578961645,0
0.13,1.0,242,-8.251291798606495,2.3903717578961645,0
0.13,1.0,387,-8.251291798606495,2.3903717578961645,0
0.13,1.0,532,-8.251291798606495,2.3903717578961645,0
0.13,1.0,678,-8.251291798606495,2.3903717578961645,0
0.13,1.0,823,-8.251291798606495,2.3903717578961645,0
0.13,1.0,968,-8.251291798606495,2.3903717578961645,0
0.13,1.0,242,-8.251291798606495,2.6403717578961645,0
0.13,1.0,387,-8.251291798606495,2.6403717578961645,0
0.13,1.0,532,-8.251291798606495,2.6403717578961645,0
0.13,1.0,678,-8.251291798606495,2.6403717578961645,0
0.13,1.0,823,-8.251291798606495,2.6403717578961645,0
0.13,1.0,968,-8.251291798606495,2.6403717578961645,0
0.13,1.0,242,-8.251291798606495,2.8903717578961645,0
0.13,1.0,387,-8.251291798606495,2.8903717578961645,0
0.13,1.0,532,-8.251291798606495,2.8903717578961645,0
0.13,1.0,678,-8.251291798606495,2.8903717578961645,0
0.13,1.0,823,-8.251291798606495,2.8903717578961645,0
0.13,1.0,968,-8.251291798606495,2.8903717578961645,0
0.13,1.0,242,-8.251291798606495,3.3903717578961645,0
0.13,1.0,387,-8.251291798606495,3.3903717578961645,0
0.13,1.0,532,-8.251291798606495,3.3903717578961645,0
0.13,1.0,678,-8.251291798606495,3.3903717578961645,0
0.13,1.0,823,-8.251291798606495,3.3903717578961645,0
0.13,1.0,968,-8.251291798606495,3.3903717578961645,0
0.13,1.0,242,-8.251291798606495,3.8903717578961645,0
0.13,1.0,387,-8.251291798606495,3.8903717578961645,0
0.13,1.0,532,-8.251291798606495,3.8903717578961645,0
0.13,1.0,678,-8.251291798606495,3.8903717578961645,0
0.13,1.0,823,-8.251291798606495,3.8903717578961645,0
0.13,1.0,968,-8.251291798606495,3.8903717578961645,0
0.13,1.0,242,-8.251291798606495,4.8903717578961645,0
0.13,1.0,387,-8.251291798606495,4.8903717578961645,0
0.13,1.0,532,-8.251291798606495,4.8903717578961645,0
0.13,1.0,678,-8.251291798606495,4.8903717578961645,0
0.13,1.0,823,-8.251291798606495,4.8903717578961645,0
0.13,1.0,968,-8.251291798606495,4.8903717578961645,1
0.13,1.0,242,-7.251291798606495,1.8903717578961645,0
0.13,1.0,387,-7.251291798606495,1.8903717578961645,0
0.13,1.0,532,-7.251291798606495,1.8903717578961645,0
0.13,1.0,678,-7.251291798606495,1.8903717578961645,0
0.13,1.0,823,-7.251291798606495,1.8903717578961645,0
0.13,1.0,968,-7.251291798606495,1.8903717578961645,0
0.13,1.0,242,-7.251291798606495,2.3903717578961645,0
0.13,1.0,387,-7.251291798606495,2.3903717578961645,0
0.13,1.0,532,-7.251291798606495,2.3903717578961645,0
0.13,1.0,678,-7.251291798606495,2.3903717578961645,0
0.13,1.0,823,-7.251291798606495,2.3903717578961645,0
0.13,1.0,968,-7.251291798606495,2.3903717578961645,0
0.13,1.0,242,-7.251291798606495,2.6403717578961645,0
0.13,1.0,387,-7.251291798606495,2.6403717578961645,0
0.13,1.0,532,-7.251291798606495,2.6403717578961645,0
0.13,1.0,678,-7.251291798606495,2.6403717578961645,0
0.13,1.0,823,-7.251291798606495,2.6403717578961645,0
0.13,1.0,968,-7.251291798606495,2.6403717578961645,0
0.13,1.0,242,-7.251291798606495,2.8903717578961645,0
0.13,1.0,387,-7.251291798606495,2.8903717578961645,0
0.13,1.0,532,-7.251291798606495,2.8903717578961645,0
0.13,1.0,678,-7.251291798606495,2.8903717578961645,0
0.13,1.0,823,-7.251291798606495,2.8903717578961645,0
0.13,1.0,968,-7.251291798606495,2.8903717578961645,0
0.13,1.0,242,-7.251291798606495,3.3903717578961645,0
0.13,1.0,387,-7.251291798606495,3.3903717578961645,0
0.13,1.0,532,-7.251291798606495,3.3903717578961645,0
0.13,1.0,678,-7.251291798606495,3.3903717578961645,0
0.13,1.0,823,-7.251291798606495,3.3903717578961645,0
0.13,1.0,968,-7.251291798606495,3.3903717578961645,0
0.13,1.0,242,-7.251291798606495,3.8903717578961645,0
0.13,1.0,387,-7.251291798606495,3.8903717578961645,0
0.13,1.0,532,-7.251291798606495,3.8903717578961645,0
0.13,1.0,678,-7.251291798606495,3.8903717578961645,0
0.13,1.0,823,-7.251291798606495,3.8903717578961645,0
0.13,1.0,968,-7.251291798606495,3.8903717578961645,0
0.13,1.0,242,-7.251291798606495,4.8903717578961645,0
0.13,1.0,387,-7.251291798606495,4.8903717578961645,0
0.13,1.0,532,-7.251291798606495,4.8903717578961645,0
0.13,1.0,678,-7.251291798606495,4.8903717578961645,0
0.13,1.0,823,-7.251291798606495,4.8903717578961645,0
0.13,1.0,968,-7.251291798606495,4.8903717578961645,1
0.13,1.0,242,-6.251291798606495,1.8903717578961645,0
0.13,1.0,387,-6.251291798606495,1.8903717578961645,0
0.13,1.0,532,-6.251291798606495,1.8903717578961645,0
0.13,1.0,678,-6.251291798606495,1.8903717578961645,0
0.13,1.0,823,-6.251291798606495,1.8903717578961645,0
0.13,1.0,968,-6.251291798606495,1.8903717578961645,0
0.13,1.0,242,-6.251291798606495,2.3903717578961645,0
0.13,1.0,387,-6.251291798606495,2.3903717578961645,0
0.13,1.0,532,-6.251291798606495,2.3903717578961645,0
0.13,1.0,678,-6.251291798606495,2.3903717578961645,0
0.13,1.0,823,-6.251291798606495,2.3903717578961645,0
0.13,1.0,968,-6.251291798606495,2.3903717578961645,0
0.13,1.0,242,-6.251291798606495,2.6403717578961645,0
0.13,1.0,387,-6.251291798606495,2.6403717578961645,0
0.13,1.0,532,-6.251291798606495,2.6403717578961645,0
0.13,1.0,678,-6.251291798606495,2.6403717578961645,0
0.13,1.0,823,-6.251291798606495,2.6403717578961645,0
0.13,1.0,968,-6.251291798606495,2.6403717578961645,0
0.13,1.0,242,-6.251291798606495,2.8903717578961645,0
0.13,1.0,387,-6.251291798606495,2.8903717578961645,0
0.13,1.0,532,-6.251291798606495,2.8903717578961645,0
0.13,1.0,678,-6.251291798606495,2.8903717578961645,0
0.13,1.0,823,-6.251291798606495,2.8903717578961645,0
0.13,1.0,968,-6.251291798606495,2.8903717578961645,0
0.13,1.0,242,-6.251291798606495,3.3903717578961645,0
0.13,1.0,387,-6.251291798606495,3.3903717578961645,0
0.13,1.0,532,-6.251291798606495,3.3903717578961645,0
0.13,1.0,678,-6.251291798606495,3.3903717578961645,0
0.13,1.0,823,-6.251291798606495,3.3903717578961645,0
0.13,1.0,968,-6.251291798606495,3.3903717578961645,0
0.13,1.0,242,-6.251291798606495,3.8903717578961645,0
0.13,1.0,387,-6.251291798606495,3.8903717578961645,0
0.13,1.0,532,-6.251291798606495,3.8903717578961645,0
0.13,1.0,678,-6.251291798606495,3.8903717578961645,0
0.13,1.0,823,-6.251291798606495,3.8903717578961645,0
0.13,1.0,968,-6.251291798606495,3.8903717578961645,0
0.13,1.0,242,-6.251291798606495,4.8903717578961645,0
0.13,1.0,387,-6.251291798606495,4.8903717578961645,0
0.13,1.0,532,-6.251291798606495,4.8903717578961645,0
0.13,1.0,678,-6.251291798606495,4.8903717578961645,0
0.13,1.0,823,-6.251291798606495,4.8903717578961645,0
0.13,1.0,968,-6.251291798606495,4.8903717578961645,1
0.13,1.0,242,-5.251291798606495,1.8903717578961645,0
0.13,1.0,387,-5.251291798606495,1.8903717578961645,0
0.13,1.0,532,-5.251291798606495,1.8903717578961645,0
0.13,1.0,678,-5.251291798606495,1.8903717578961645,0
0.13,1.0,823,-5.251291798606495,1.8903717578961645,0
0.13,1.0,968,-5.251291798606495,1.8903717578961645,0
0.13,1.0,242,-5.251291798606495,2.3903717578961645,0
0.13,1.0,387,-5.251291798606495,2.3903717578961645,0
0.13,1.0,532,-5.251291798606495,2.3903717578961645,0
0.13,1.0,678,-5.251291798606495,2.3903717578961645,0
0.13,1.0,823,-5.251291798606495,2.3903717578961645,0
0.13,1.0,968,-5.251291798606495,2.3903717578961645,0
0.13,1.0,242,-5.251291798606495,2.6403717578961645,0
0.13,1.0,387,-5.251291798606495,2.6403717578961645,0
0.13,1.0,532,-5.251291798606495,2.6403717578961645,0
0.13,1.0,678,-5.251291798606495,2.6403717578961645,0
0.13,1.0,823,-5.251291798606495,2.6403717578961645,0
0.13,1.0,968,-5.251291798606495,2.6403717578961645,0
0.13,1.0,242,-5.251291798606495,2.8903717578961645,0
0.13,1.0,387,-5.251291798606495,2.8903717578961645,0
0.13,1.0,532,-5.251291798606495,2.8903717578961645,0
0.13,1.0,678,-5.251291798606495,2.8903717578961645,0
0.13,1.0,823,-5.251291798606495,2.8903717578961645,0
0.13,1.0,968,-5.251291798606495,2.8903717578961645,0
0.13,1.0,242,-5.251291798606495,3.3903717578961645,0
0.13,1.0,387,-5.251291798606495,3.3903717578961645,0
0.13,1.0,532,-5.251291798606495,3.3903717578961645,0
0.13,1.0,678,-5.251291798606495,3.3903717578961645,0
0.13,1.0,823,-5.251291798606495,3.3903717578961645,0
0.13,1.0,968,-5.251291798606495,3.3903717578961645,0
0.13,1.0,242,-5.251291798606495,3.8903717578961645,0
0.13,1.0,387,-5.251291798606495,3.8903717578961645,0
0.13,1.0,532,-5.251291798606495,3.8903717578961645,0
0.13,1.0,678,-5.251291798606495,3.8903717578961645,0
0.13,1.0,823,-5.251291798606495,3.8903717578961645,0
0.13,1.0,968,-5.251291798606495,3.8903717578961645,0
0.13,1.0,242,-5.251291798606495,4.8903717578961645,0
0.13,1.0,387,-5.251291798606495,4.8903717578961645,0
0.13,1.0,532,-5.251291798606495,4.8903717578961645,0
0.13,1.0,678,-5.251291798606495,4.8903717578961645,0
0.13,1.0,823,-5.251291798606495,4.8903717578961645,0
0.13,1.0,968,-5.251291798606495,4.8903717578961645,1
0.13,1.0,242,-4.251291798606495,1.8903717578961645,0
0.13,1.0,387,-4.251291798606495,1.8903717578961645,0
0.13,1.0,532,-4.251291798606495,1.8903717578961645,0
0.13,1.0,678,-4.251291798606495,1.8903717578961645,0
0.13,1.0,823,-4.251291798606495,1.8903717578961645,0
0.13,1.0,968,-4.251291798606495,1.8903717578961645,0
0.13,1.0,242,-4.251291798606495,2.3903717578961645,0
0.13,1.0,387,-4.251291798606495,2.3903717578961645,0
0.13,1.0,532,-4.251291798606495,2.3903717578961645,0
0.13,1.0,678,-4.251291798606495,2.3903717578961645,0
0.13,1.0,823,-4.251291798606495,2.3903717578961645,0
0.13,1.0,968,-4.251291798606495,2.3903717578961645,0
0.13,1.0,242,-4.251291798606495,2.6403717578961645,0
0.13,1.0,387,-4.251291798606495,2.6403717578961645,0
0.13,1.0,532,-4.251291798606495,2.6403717578961645,0
0.13,1.0,678,-4.251291798606495,2.6403717578961645,0
0.13,1.0,823,-4.251291798606495,2.6403717578961645,0
0.13,1.0,968,-4.251291798606495,2.6403717578961645,0
0.13,1.0,242,-4.251291798606495,2.8903717578961645,0
0.13,1.0,387,-4.251291798606495,2.8903717578961645,0
0.13,1.0,532,-4.251291798606495,2.8903717578961645,0
0.13,1.0,678,-4.251291798606495,2.8903717578961645,0
0.13,1.0,823,-4.251291798606495,2.8903717578961645,0
0.13,1.0,968,-4.251291798606495,2.8903717578961645,0
0.13,1.0,242,-4.251291798606495,3.3903717578961645,0
0.13,1.0,387,-4.251291798606495,3.3903717578961645,0
0.13,1.0,532,-4.251291798606495,3.3903717578961645,0
0.13,1.0,678,-4.251291798606495,3.3903717578961645,0
0.13,1.0,823,-4.251291798606495,3.3903717578961645,0
0.13,1.0,968,-4.251291798606495,3.3903717578961645,0
0.13,1.0,242,-4.251291798606495,3.8903717578961645,0
0.13,1.0,387,-4.251291798606495,3.8903717578961645,0
0.13,1.0,532,-4.251291798606495,3.8903717578961645,0
0.13,1.0,678,-4.251291798606495,3.8903717578961645,0
0.13,1.0,823,-4.251291798606495,3.8903717578961645,0
0.13,1.0,968,-4.251291798606495,3.8903717578961645,0
0.13,1.0,242,-4.251291798606495,4.8903717578961645,0
0.13,1.0,387,-4.251291798606495,4.8903717578961645,0
0.13,1.0,532,-4.251291798606495,4.8903717578961645,0
0.13,1.0,678,-4.251291798606495,4.8903717578961645,0
0.13,1.0,823,-4.251291798606495,4.8903717578961645,0
0.13,1.0,968,-4.251291798606495,4.8903717578961645,0
0.13,1.0,242,-3.251291798606495,1.8903717578961645,0
0.13,1.0,387,-3.251291798606495,1.8903717578961645,0
0.13,1.0,532,-3.251291798606495,1.8903717578961645,0
0.13,1.0,678,-3.251291798606495,1.8903717578961645,0
0.13,1.0,823,-3.251291798606495,1.8903717578961645,0
0.13,1.0,968,-3.251291798606495,1.8903717578961645,0
0.13,1.0,242,-3.251291798606495,2.3903717578961645,0
0.13,1.0,387,-3.251291798606495,2.3903717578961645,0
0.13,1.0,532,-3.251291798606495,2.3903717578961645,0
0.13,1.0,678,-3.251291798606495,2.3903717578961645,0
0.13,1.0,823,-3.251291798606495,2.3903717578961645,0
0.13,1.0,968,-3.251291798606495,2.3903717578961645,0
0.13,1.0,242,-3.251291798606495,2.6403717578961645,0
0.13,1.0,387,-3.251291798606495,2.6403717578961645,0
0.13,1.0,532,-3.251291798606495,2.6403717578961645,0
0.13,1.0,678,-3.251291798606495,2.6403717578961645,0
0.13,1.0,823,-3.251291798606495,2.6403717578961645,0
0.13,1.0,968,-3.251291798606495,2.6403717578961645,0
0.13,1.0,242,-3.251291798606495,2.8903717578961645,0
0.13,1.0,387,-3.251291798606495,2.8903717578961645,0
0.13,1.0,532,-3.251291798606495,2.8903717578961645,0
0.13,1.0,678,-3.251291798606495,2.8903717578961645,0
0.13,1.0,823,-3.251291798606495,2.8903717578961645,0
0.13,1.0,968,-3.251291798606495,2.8903717578961645,0
0.13,1.0,242,-3.251291798606495,3.3903717578961645,0
0.13,1.0,387,-3.251291798606495,3.3903717578961645,0
0.13,1.0,532,-3.251291798606495,3.3903717578961645,0
0.13,1.0,678,-3.251291798606495,3.3903717578961645,0
0.13,1.0,823,-3.251291798606495,3.3903717578961645,0
0.13,1.0,968,-3.251291798606495,3.3903717578961645,0
0.13,1.0,242,-3.251291798606495,3.8903717578961645,0
0.13,1.0,387,-3.251291798606495,3.8903717578961645,0
0.13,1.0,532,-3.251291798606495,3.8903717578961645,0
0.13,1.0,678,-3.251291798606495,3.8903717578961645,0
0.13,1.0,823,-3.251291798606495,3.8903717578961645,0
0.13,1.0,968,-3.251291798606495,3.8903717578961645,0
0.13,1.0,242,-3.251291798606495,4.8903717578961645,0
0.13,1.0,387,-3.251291798606495,4.8903717578961645,0
0.13,1.0,532,-3.251291798606495,4.8903717578961645,0
0.13,1.0,678,-3.251291798606495,4.8903717578961645,0
0.13,1.0,823,-3.251291798606495,4.8903717578961645,0
0.13,1.0,968,-3.251291798606495,4.8903717578961645,0
0.13,1.0,242,-2.251291798606495,1.8903717578961645,0
0.13,1.0,387,-2.251291798606495,1.8903717578961645,0
0.13,1.0,532,-2.251291798606495,1.8903717578961645,0
0.13,1.0,678,-2.251291798606495,1.8903717578961645,0
0.13,1.0,823,-2.251291798606495,1.8903717578961645,0
0.13,1.0,968,-2.251291798606495,1.8903717578961645,0
0.13,1.0,242,-2.251291798606495,2.3903717578961645,0
0.13,1.0,387,-2.251291798606495,2.3903717578961645,0
0.13,1.0,532,-2.251291798606495,2.3903717578961645,0
0.13,1.0,678,-2.251291798606495,2.3903717578961645,0
0.13,1.0,823,-2.251291798606495,2.3903717578961645,0
0.13,1.0,968,-2.251291798606495,2.3903717578961645,0
0.13,1.0,242,-2.251291798606495,2.6403717578961645,0
