t_opt,N_max,n,k_accept_max,k_reject_min
25,3200,2890,238,345
25,3200,2891,238,345
25,3200,2892,238,345
25,3200,2893,238,345
25,3200,2894,238,345
25,3200,2895,238,345
25,3200,2896,238,345
25,3200,2897,238,346
25,3200,2898,238,346
25,3200,2899,239,346
25,3200,2900,239,346
25,3200,2901,239,346
25,3200,2902,239,346
25,3200,2903,239,346
25,3200,2904,239,346
25,3200,2905,239,346
25,3200,2906,239,347
25,3200,2907,239,347
25,3200,2908,239,347
25,3200,2909,239,347
25,3200,2910,240,347
25,3200,2911,240,347
25,3200,2912,240,347
25,3200,2913,240,347
25,3200,2914,240,347
25,3200,2915,240,348
25,3200,2916,240,348
25,3200,2917,240,348
25,3200,2918,240,348
25,3200,2919,240,348
25,3200,2920,240,348
25,3200,2921,241,348
25,3200,2922,241,348
25,3200,2923,241,348
25,3200,2924,241,349
25,3200,2925,241,349
25,3200,2926,241,349
25,3200,2927,241,349
25,3200,2928,241,349
25,3200,2929,241,349
25,3200,2930,241,349
25,3200,2931,241,349
25,3200,2932,242,349
25,3200,2933,242,350
25,3200,2934,242,350
25,3200,2935,242,350
25,3200,2936,242,350
25,3200,2937,242,350
25,3200,2938,242,350
25,3200,2939,242,350
25,3200,2940,242,350
25,3200,2941,242,350
25,3200,2942,242,351
25,3200,2943,242,351
25,3200,2944,243,351
25,3200,2945,243,351
25,3200,2946,243,351
25,3200,2947,243,351
25,3200,2948,243,351
25,3200,2949,243,351
25,3200,2950,243,351
25,3200,2951,243,352
25,3200,2952,243,352
25,3200,2953,243,352
25,3200,2954,243,352
25,3200,2955,244,352
25,3200,2956,244,352
25,3200,2957,244,352
25,3200,2958,244,352
25,3200,2959,244,352
25,3200,2960,244,352
25,3200,2961,244,353
25,3200,2962,244,353
25,3200,2963,244,353
25,3200,2964,244,353
25,3200,2965,244,353
25,3200,2966,245,353
25,3200,2967,245,353
25,3200,2968,245,353
25,3200,2969,245,353
25,3200,2970,245,354
25,3200,2971,245,354
25,3200,2972,245,354
25,3200,2973,245,354
25,3200,2974,245,354
25,3200,2975,245,354
25,3200,2976,245,354
25,3200,2977,246,354
25,3200,2978,246,354
25,3200,2979,246,355
25,3200,2980,246,355
25,3200,2981,246,355
25,3200,2982,246,355
25,3200,2983,246,355
25,3200,2984,246,355
25,3200,2985,246,355
25,3200,2986,246,355
25,3200,2987,246,355
25,3200,2988,247,356
25,3200,2989,247,356
25,3200,2990,247,356
25,3200,2991,247,356
25,3200,2992,247,356
25,3200,2993,247,356
25,3200,2994,247,356
25,3200,2995,247,356
25,3200,2996,247,356
25,3200,2997,247,357
25,3200,2998,247,357
25,3200,2999,248,357
25,3200,3000,248,357
25,3200,3001,248,357
25,3200,3002,248,357
25,3200,3003,248,357
25,3200,3004,248,357
25,3200,3005,248,357
25,3200,3006,248,358
25,3200,3007,248,358
25,3200,3008,248,358
25,3200,3009,248,358
25,3200,3010,249,358
25,3200,3011,249,358
25,3200,3012,249,358
25,3200,3013,249,358
25,3200,3014,249,358
25,3200,3015,249,359
25,3200,3016,249,359
25,3200,3017,249,359
25,3200,3018,249,359
25,3200,3019,249,359
25,3200,3020,249,359
25,3200,3021,250,359
25,3200,3022,250,359
25,3200,3023,250,359
25,3200,3024,250,360
25,3200,3025,250,360
25,3200,3026,250,360
25,3200,3027,250,360
25,3200,3028,250,360
25,3200,3029,250,360
25,3200,3030,250,360
25,3200,3031,250,360
25,3200,3032,251,360
25,3200,3033,251,361
25,3200,3034,251,361
25,3200,3035,251,361
25,3200,3036,251,361
25,3200,3037,251,361
25,3200,3038,251,361
25,3200,3039,251,361
25,3200,3040,251,361
25,3200,3041,251,361
25,3200,3042,251,362
25,3200,3043,252,362
25,3200,3044,252,362
25,3200,3045,252,362
25,3200,3046,252,362
25,3200,3047,252,362
25,3200,3048,252,362
25,3200,3049,252,362
25,3200,3050,252,362
25,3200,3051,252,362
25,3200,3052,252,363
25,3200,3053,252,363
25,3200,3054,253,363
25,3200,3055,253,363
25,3200,3056,253,363
25,3200,3057,253,363
25,3200,3058,253,363
25,3200,3059,253,363
25,3200,3060,253,363
25,3200,3061,253,364
25,3200,3062,253,364
25,3200,3063,253,364
25,3200,3064,253,364
25,3200,3065,254,364
25,3200,3066,254,364
25,3200,3067,254,364
25,3200,3068,254,364
25,3200,3069,254,364
25,3200,3070,254,365
25,3200,3071,254,365
25,3200,3072,254,365
25,3200,3073,254,365
25,3200,3074,254,365
25,3200,3075,254,365
25,3200,3076,254,365
25,3200,3077,255,365
25,3200,3078,255,365
25,3200,3079,255,366
25,3200,3080,255,366
25,3200,3081,255,366
25,3200,3082,255,366
25,3200,3083,255,366
25,3200,3084,255,366
25,3200,3085,255,366
25,3200,3086,255,366
25,3200,3087,255,366
25,3200,3088,256,367
25,3200,3089,256,367
25,3200,3090,256,367
25,3200,3091,256,367
25,3200,3092,256,367
25,3200,3093,256,367
25,3200,3094,256,367
25,3200,3095,256,367
25,3200,3096,256,367
25,3200,3097,256,368
25,3200,3098,256,368
25,3200,3099,257,368
25,3200,3100,257,368
25,3200,3101,257,368
25,3200,3102,257,368
25,3200,3103,257,368
25,3200,3104,257,368
25,3200,3105,257,368
25,3200,3106,257,369
25,3200,3107,257,369
25,3200,3108,257,369
25,3200,3109,257,369
25,3200,3110,258,369
25,3200,3111,258,369
25,3200,3112,258,369
25,3200,3113,258,369
25,3200,3114,258,369
25,3200,3115,258,370
25,3200,3116,258,370
25,3200,3117,258,370
25,3200,3118,258,370
25,3200,3119,258,370
25,3200,3120,258,370
25,3200,3121,259,370
25,3200,3122,259,370
25,3200,3123,259,370
25,3200,3124,259,371
25,3200,3125,259,371
25,3200,3126,259,371
25,3200,3127,259,371
25,3200,3128,259,371
25,3200,3129,259,371
25,3200,3130,259,371
25,3200,3131,259,371
25,3200,3132,260,371
25,3200,3133,260,372
25,3200,3134,260,372
25,3200,3135,260,372
25,3200,3136,260,372
25,3200,3137,260,372
25,3200,3138,260,372
25,3200,3139,260,372
25,3200,3140,260,372
25,3200,3141,260,372
25,3200,3142,260,372
25,3200,3143,261,373
25,3200,3144,261,373
25,3200,3145,261,373
25,3200,3146,261,373
25,3200,3147,261,373
25,3200,3148,261,373
25,3200,3149,261,373
25,3200,3150,261,373
25,3200,3151,261,373
25,3200,3152,261,374
25,3200,3153,261,374
25,3200,3154,262,374
25,3200,3155,262,374
25,3200,3156,262,374
25,3200,3157,262,374
25,3200,3158,262,374
25,3200,3159,262,374
25,3200,3160,262,374
25,3200,3161,262,375
25,3200,3162,262,375
25,3200,3163,262,375
25,3200,3164,262,375
25,3200,3165,263,375
25,3200,3166,263,375
25,3200,3167,263,375
25,3200,3168,263,375
25,3200,3169,263,375
25,3200,3170,263,376
25,3200,3171,263,376
25,3200,3172,263,376
25,3200,3173,263,376
25,3200,3174,263,376
25,3200,3175,263,376
25,3200,3176,264,376
25,3200,3177,264,376
25,3200,3178,264,376
25,3200,3179,264,377
25,3200,3180,264,377
25,3200,3181,264,377
25,3200,3182,264,377
25,3200,3183,264,377
25,3200,3184,264,377
25,3200,3185,264,377
25,3200,3186,264,377
25,3200,3187,265,377
25,3200,3188,265,378
25,3200,3189,265,378
25,3200,3190,265,378
25,3200,3191,265,378
25,3200,3192,265,378
25,3200,3193,265,378
25,3200,3194,265,378
25,3200,3195,265,378
25,3200,3196,265,378
25,3200,3197,265,379
25,3200,3198,266,379
25,3200,3199,266,379
25,3200,3200,266,379
50,50,1,,
50,50,2,,
50,50,3,,
50,50,4,,4
50,50,5,,4
50,50,6,,4
50,50,7,,5
50,50,8,,5
50,50,9,,5
50,50,10,,5
50,50,11,,5
50,50,12,,6
50,50,13,,6
50,50,14,,6
50,50,15,,6
50,50,16,,6
50,50,17,,7
50,50,18,,7
50,50,19,,7
50,50,20,,7
50,50,21,,7
50,50,22,,8
50,50,23,,8
50,50,24,,8
50,50,25,,8
50,50,26,,8
50,50,27,,8
50,50,28,,9
50,50,29,,9
50,50,30,,9
50,50,31,,9
50,50,32,0,9
50,50,33,0,9
50,50,34,0,10
50,50,35,0,10
50,50,36,0,10
50,50,37,0,10
50,50,38,0,10
50,50,39,0,10
50,50,40,0,11
50,50,41,0,11
50,50,42,0,11
50,50,43,0,11
50,50,44,0,11
50,50,45,0,11
50,50,46,0,12
50,50,47,0,12
50,50,48,0,12
50,50,49,0,12
50,50,50,0,12
50,100,1,,
50,100,2,,
50,100,3,,
50,100,4,,4
50,100,5,,4
50,100,6,,4
50,100,7,,5
50,100,8,,5
50,100,9,,5
50,100,10,,5
50,100,11,,5
50,100,12,,6
50,100,13,,6
50,100,14,,6
50,100,15,,6
50,100,16,,6
50,100,17,,7
50,100,18,,7
50,100,19,,7
50,100,20,,7
50,100,21,,7
50,100,22,,8
50,100,23,,8
50,100,24,,8
50,100,25,,8
50,100,26,,8
50,100,27,,8
50,100,28,,9
50,100,29,,9
50,100,30,,9
50,100,31,,9
50,100,32,0,9
50,100,33,0,9
50,100,34,0,10
50,100,35,0,10
50,100,36,0,10
50,100,37,0,10
50,100,38,0,10
50,100,39,0,10
50,100,40,0,11
50,100,41,0,11
50,100,42,0,11
50,100,43,0,11
50,100,44,0,11
50,100,45,0,11
50,100,46,0,12
50,100,47,0,12
50,100,48,0,12
50,100,49,0,12
50,100,50,0,12
50,100,51,0,12
50,100,52,0,13
50,100,53,0,13
50,100,54,0,13
50,100,55,1,13
50,100,56,1,13
50,100,57,1,13
50,100,58,1,14
50,100,59,1,14
50,100,60,1,14
50,100,61,1,14
50,100,62,1,14
50,100,63,1,14
50,100,64,1,14
50,100,65,1,15
50,100,66,1,15
50,100,67,1,15
50,100,68,1,15
50,100,69,1,15
50,100,70,1,15
50,100,71,1,16
50,100,72,1,16
50,100,73,1,16
50,100,74,2,16
50,100,75,2,16
50,100,76,2,16
50,100,77,2,16
50,100,78,2,17
50,100,79,2,17
50,100,80,2,17
50,100,81,2,17
50,100,82,2,17
50,100,83,2,17
50,100,84,2,18
50,100,85,2,18
50,100,86,2,18
50,100,87,2,18
50,100,88,2,18
50,100,89,2,18
50,100,90,2,18
50,100,91,2,19
50,100,92,3,19
50,100,93,3,19
50,100,94,3,19
50,100,95,3,19
50,100,96,3,19
50,100,97,3,19
50,100,98,3,20
50,100,99,3,20
50,100,100,3,20
50,200,1,,
50,200,2,,
50,200,3,,
50,200,4,,4
50,200,5,,4
50,200,6,,4
50,200,7,,5
50,200,8,,5
50,200,9,,5
50,200,10,,5
50,200,11,,5
50,200,12,,6
50,200,13,,6
50,200,14,,6
50,200,15,,6
50,200,16,,6
50,200,17,,7
50,200,18,,7
50,200,19,,7
50,200,20,,7
50,200,21,,7
50,200,22,,8
50,200,23,,8
50,200,24,,8
50,200,25,,8
50,200,26,,8
50,200,27,,8
50,200,28,,9
50,200,29,,9
50,200,30,,9
50,200,31,,9
50,200,32,0,9
50,200,33,0,9
50,200,34,0,10
50,200,35,0,10
50,200,36,0,10
50,200,37,0,10
50,200,38,0,10
50,200,39,0,10
50,200,40,0,11
50,200,41,0,11
50,200,42,0,11
50,200,43,0,11
50,200,44,0,11
50,200,45,0,11
50,200,46,0,12
50,200,47,0,12
50,200,48,0,12
50,200,49,0,12
50,200,50,0,12
50,200,51,0,12
50,200,52,0,13
50,200,53,0,13
50,200,54,0,13
50,200,55,1,13
50,200,56,1,13
50,200,57,1,13
50,200,58,1,14
50,200,59,1,14
50,200,60,1,14
50,200,61,1,14
50,200,62,1,14
50,200,63,1,14
50,200,64,1,14
50,200,65,1,15
50,200,66,1,15
50,200,67,1,15
50,200,68,1,15
50,200,69,1,15
50,200,70,1,15
50,200,71,1,16
50,200,72,1,16
50,200,73,1,16
50,200,74,2,16
50,200,75,2,16
50,200,76,2,16
50,200,77,2,16
50,200,78,2,17
50,200,79,2,17
50,200,80,2,17
50,200,81,2,17
50,200,82,2,17
50,200,83,2,17
50,200,84,2,18
50,200,85,2,18
50,200,86,2,18
50,200,87,2,18
50,200,88,2,18
50,200,89,2,18
50,200,90,2,18
50,200,91,2,19
50,200,92,3,19
50,200,93,3,19
50,200,94,3,19
50,200,95,3,19
50,200,96,3,19
50,200,97,3,19
50,200,98,3,20
50,200,99,3,20
50,200,100,3,20
50,200,101,3,20
50,200,102,3,20
50,200,103,3,20
50,200,104,3,20
50,200,105,3,21
50,200,106,3,21
50,200,107,3,21
50,200,108,3,21
50,200,109,4,21
50,200,110,4,21
50,200,111,4,21
50,200,112,4,22
50,200,113,4,22
50,200,114,4,22
50,200,115,4,22
50,200,116,4,22
50,200,117,4,22
50,200,118,4,22
50,200,119,4,23
50,200,120,4,23
50,200,121,4,23
50,200,122,4,23
50,200,123,4,23
50,200,124,4,23
50,200,125,5,23
50,200,126,5,24
50,200,127,5,24
50,200,128,5,24
50,200,129,5,24
50,200,130,5,24
50,200,131,5,24
50,200,132,5,24
50,200,133,5,25
50,200,134,5,25
50,200,135,5,25
50,200,136,5,25
50,200,137,5,25
50,200,138,5,25
50,200,139,5,25
50,200,140,5,26
50,200,141,6,26
50,200,142,6,26
50,200,143,6,26
50,200,144,6,26
50,200,145,6,26
50,200,146,6,26
50,200,147,6,27
50,200,148,6,27
50,200,149,6,27
50,200,150,6,27
50,200,151,6,27
50,200,152,6,27
50,200,153,6,27
50,200,154,6,27
50,200,155,6,28
50,200,156,7,28
50,200,157,7,28
50,200,158,7,28
50,200,159,7,28
50,200,160,7,28
50,200,161,7,28
50,200,162,7,29
50,200,163,7,29
50,200,164,7,29
50,200,165,7,29
50,200,166,7,29
50,200,167,7,29
50,200,168,7,29
50,200,169,7,30
50,200,170,7,30
50,200,171,8,30
50,200,172,8,30
50,200,173,8,30
50,200,174,8,30
50,200,175,8,30
50,200,176,8,30
50,200,177,8,31
50,200,178,8,31
50,200,179,8,31
50,200,180,8,31
50,200,181,8,31
50,200,182,8,31
50,200,183,8,31
50,200,184,8,32
50,200,185,8,32
50,200,186,9,32
50,200,187,9,32
50,200,188,9,32
50,200,189,9,32
50,200,190,9,32
50,200,191,9,33
50,200,192,9,33
50,200,193,9,33
50,200,194,9,33
50,200,195,9,33
50,200,196,9,33
50,200,197,9,33
50,200,198,9,33
50,200,199,9,34
50,200,200,10,34
50,400,1,,
50,400,2,,
50,400,3,,
50,400,4,,4
50,400,5,,4
50,400,6,,4
50,400,7,,5
50,400,8,,5
50,400,9,,5
50,400,10,,5
50,400,11,,5
50,400,12,,6
50,400,13,,6
50,400,14,,6
50,400,15,,6
50,400,16,,6
50,400,17,,7
50,400,18,,7
50,400,19,,7
50,400,20,,7
50,400,21,,7
50,400,22,,8
50,400,23,,8
50,400,24,,8
50,400,25,,8
50,400,26,,8
50,400,27,,8
50,400,28,,9
50,400,29,,9
50,400,30,,9
50,400,31,,9
50,400,32,0,9
50,400,33,0,9
50,400,34,0,10
50,400,35,0,10
50,400,36,0,10
50,400,37,0,10
50,400,38,0,10
50,400,39,0,10
50,400,40,0,11
50,400,41,0,11
50,400,42,0,11
50,400,43,0,11
50,400,44,0,11
50,400,45,0,11
50,400,46,0,12
50,400,47,0,12
50,400,48,0,12
50,400,49,0,12
50,400,50,0,12
50,400,51,0,12
50,400,52,0,13
50,400,53,0,13
50,400,54,0,13
50,400,55,1,13
50,400,56,1,13
50,400,57,1,13
50,400,58,1,14
50,400,59,1,14
50,400,60,1,14
50,400,61,1,14
50,400,62,1,14
50,400,63,1,14
50,400,64,1,14
50,400,65,1,15
50,400,66,1,15
50,400,67,1,15
50,400,68,1,15
50,400,69,1,15
50,400,70,1,15
50,400,71,1,16
50,400,72,1,16
50,400,73,1,16
50,400,74,2,16
50,400,75,2,16
50,400,76,2,16
50,400,77,2,16
50,400,78,2,17
50,400,79,2,17
50,400,80,2,17
50,400,81,2,17
50,400,82,2,17
50,400,83,2,17
50,400,84,2,18
50,400,85,2,18
50,400,86,2,18
50,400,87,2,18
50,400,88,2,18
50,400,89,2,18
50,400,90,2,18
50,400,91,2,19
50,400,92,3,19
50,400,93,3,19
50,400,94,3,19
50,400,95,3,19
50,400,96,3,19
50,400,97,3,19
50,400,98,3,20
50,400,99,3,20
50,400,100,3,20
50,400,101,3,20
50,400,102,3,20
50,400,103,3,20
50,400,104,3,20
50,400,105,3,21
50,400,106,3,21
50,400,107,3,21
50,400,108,3,21
50,400,109,4,21
50,400,110,4,21
50,400,111,4,21
50,400,112,4,22
50,400,113,4,22
50,400,114,4,22
50,400,115,4,22
50,400,116,4,22
50,400,117,4,22
50,400,118,4,22
50,400,119,4,23
50,400,120,4,23
50,400,121,4,23
50,400,122,4,23
50,400,123,4,23
50,400,124,4,23
50,400,125,5,23
50,400,126,5,24
50,400,127,5,24
50,400,128,5,24
50,400,129,5,24
50,400,130,5,24
50,400,131,5,24
50,400,132,5,24
50,400,133,5,25
50,400,134,5,25
50,400,135,5,25
50,400,136,5,25
50,400,137,5,25
50,400,138,5,25
50,400,139,5,25
50,400,140,5,26
50,400,141,6,26
50,400,142,6,26
50,400,143,6,26
50,400,144,6,26
50,400,145,6,26
50,400,146,6,26
50,400,147,6,27
50,400,148,6,27
50,400,149,6,27
50,400,150,6,27
50,400,151,6,27
50,400,152,6,27
50,400,153,6,27
50,400,154,6,27
50,400,155,6,28
50,400,156,7,28
50,400,157,7,28
50,400,158,7,28
50,400,159,7,28
50,400,160,7,28
50,400,161,7,28
50,400,162,7,29
50,400,163,7,29
50,400,164,7,29
50,400,165,7,29
50,400,166,7,29
50,400,167,7,29
50,400,168,7,29
50,400,169,7,30
50,400,170,7,30
50,400,171,8,30
50,400,172,8,30
50,400,173,8,30
50,400,174,8,30
50,400,175,8,30
50,400,176,8,30
50,400,177,8,31
50,400,178,8,31
50,400,179,8,31
50,400,180,8,31
50,400,181,8,31
50,400,182,8,31
50,400,183,8,31
50,400,184,8,32
50,400,185,8,32
50,400,186,9,32
50,400,187,9,32
50,400,188,9,32
50,400,189,9,32
50,400,190,9,32
50,400,191,9,33
50,400,192,9,33
50,400,193,9,33
50,400,194,9,33
50,400,195,9,33
50,400,196,9,33
50,400,197,9,33
50,400,198,9,33
50,400,199,9,34
50,400,200,10,34
50,400,201,10,34
50,400,202,10,34
50,400,203,10,34
50,400,204,10,34
50,400,205,10,34
50,400,206,10,35
50,400,207,10,35
50,400,208,10,35
50,400,209,10,35
50,400,210,10,35
50,400,211,10,35
50,400,212,10,35
50,400,213,10,35
50,400,214,11,36
50,400,215,11,36
50,400,216,11,36
50,400,217,11,36
50,400,218,11,36
50,400,219,11,36
50,400,220,11,36
50,400,221,11,37
50,400,222,11,37
50,400,223,11,37
50,400,224,11,37
50,400,225,11,37
50,400,226,11,37
50,400,227,11,37
50,400,228,11,37
50,400,229,12,38
50,400,230,12,38
50,400,231,12,38
50,400,232,12,38
50,400,233,12,38
50,400,234,12,38
50,400,235,12,38
50,400,236,12,38
50,400,237,12,39
50,400,238,12,39
50,400,239,12,39
50,400,240,12,39
50,400,241,12,39
50,400,242,12,39
50,400,243,13,39
50,400,244,13,40
50,400,245,13,40
50,400,246,13,40
50,400,247,13,40
50,400,248,13,40
50,400,249,13,40
50,400,250,13,40
50,400,251,13,40
50,400,252,13,41
50,400,253,13,41
50,400,254,13,41
50,400,255,13,41
50,400,256,13,41
50,400,257,14,41
50,400,258,14,41
50,400,259,14,41
50,400,260,14,42
50,400,261,14,42
50,400,262,14,42
50,400,263,14,42
50,400,264,14,42
50,400,265,14,42
50,400,266,14,42
50,400,267,14,43
50,400,268,14,43
50,400,269,14,43
50,400,270,15,43
50,400,271,15,43
50,400,272,15,43
50,400,273,15,43
50,400,274,15,43
50,400,275,15,44
50,400,276,15,44
50,400,277,15,44
50,400,278,15,44
50,400,279,15,44
50,400,280,15,44
50,400,281,15,44
50,400,282,15,44
50,400,283,15,45
50,400,284,16,45
50,400,285,16,45
50,400,286,16,45
50,400,287,16,45
50,400,288,16,45
50,400,289,16,45
50,400,290,16,45
50,400,291,16,46
50,400,292,16,46
50,400,293,16,46
50,400,294,16,46
50,400,295,16,46
50,400,296,16,46
50,400,297,17,46
50,400,298,17,46
50,400,299,17,47
50,400,300,17,47
50,400,301,17,47
50,400,302,17,47
50,400,303,17,47
50,400,304,17,47
50,400,305,17,47
50,400,306,17,48
50,400,307,17,48
50,400,308,17,48
50,400,309,17,48
50,400,310,17,48
50,400,311,18,48
50,400,312,18,48
50,400,313,18,48
50,400,314,18,49
50,400,315,18,49
50,400,316,18,49
50,400,317,18,49
50,400,318,18,49
50,400,319,18,49
50,400,320,18,49
50,400,321,18,49
50,400,322,18,50
50,400,323,18,50
50,400,324,19,50
50,400,325,19,50
50,400,326,19,50
50,400,327,19,50
50,400,328,19,50
50,400,329,19,50
50,400,330,19,51
50,400,331,19,51
50,400,332,19,51
50,400,333,19,51
50,400,334,19,51
50,400,335,19,51
50,400,336,19,51
50,400,337,19,51
50,400,338,20,52
50,400,339,20,52
50,400,340,20,52
50,400,341,20,52
50,400,342,20,52
50,400,343,20,52
50,400,344,20,52
50,400,345,20,52
50,400,346,20,53
50,400,347,20,53
50,400,348,20,53
50,400,349,20,53
50,400,350,20,53
50,400,351,21,53
50,400,352,21,53
50,400,353,21,53
50,400,354,21,54
50,400,355,21,54
50,400,356,21,54
50,400,357,21,54
50,400,358,21,54
50,400,359,21,54
50,400,360,21,54
50,400,361,21,54
50,400,362,21,55
50,400,363,21,55
50,400,364,22,55
50,400,365,22,55
50,400,366,22,55
50,400,367,22,55
50,400,368,22,55
50,400,369,22,55
50,400,370,22,56
50,400,371,22,56
50,400,372,22,56
50,400,373,22,56
50,400,374,22,56
50,400,375,22,56
50,400,376,22,56
50,400,377,23,56
50,400,378,23,57
50,400,379,23,57
50,400,380,23,57
50,400,381,23,57
50,400,382,23,57
50,400,383,23,57
50,400,384,23,57
50,400,385,23,57
50,400,386,23,58
50,400,387,23,58
50,400,388,23,58
50,400,389,23,58
50,400,390,24,58
50,400,391,24,58
50,400,392,24,58
50,400,393,24,58
50,400,394,24,59
50,400,395,24,59
50,400,396,24,59
50,400,397,24,59
50,400,398,24,59
50,400,399,24,59
50,400,400,24,59
50,800,1,,
50,800,2,,
50,800,3,,
50,800,4,,4
50,800,5,,4
50,800,6,,4
50,800,7,,5
50,800,8,,5
50,800,9,,5
50,800,10,,5
50,800,11,,5
50,800,12,,6
50,800,13,,6
50,800,14,,6
50,800,15,,6
50,800,16,,6
50,800,17,,7
50,800,18,,7
50,800,19,,7
50,800,20,,7
50,800,21,,7
50,800,22,,8
50,800,23,,8
50,800,24,,8
50,800,25,,8
50,800,26,,8
50,800,27,,8
50,800,28,,9
50,800,29,,9
50,800,30,,9
50,800,31,,9
50,800,32,0,9
50,800,33,0,9
50,800,34,0,10
50,800,35,0,10
50,800,36,0,10
50,800,37,0,10
50,800,38,0,10
50,800,39,0,10
50,800,40,0,11
50,800,41,0,11
50,800,42,0,11
50,800,43,0,11
50,800,44,0,11
50,800,45,0,11
50,800,46,0,12
50,800,47,0,12
50,800,48,0,12
50,800,49,0,12
50,800,50,0,12
50,800,51,0,12
50,800,52,0,13
50,800,53,0,13
50,800,54,0,13
50,800,55,1,13
50,800,56,1,13
50,800,57,1,13
50,800,58,1,14
50,800,59,1,14
50,800,60,1,14
50,800,61,1,14
50,800,62,1,14
50,800,63,1,14
50,800,64,1,14
50,800,65,1,15
50,800,66,1,15
50,800,67,1,15
50,800,68,1,15
50,800,69,1,15
50,800,70,1,15
50,800,71,1,16
50,800,72,1,16
50,800,73,1,16
50,800,74,2,16
50,800,75,2,16
50,800,76,2,16
50,800,77,2,16
50,800,78,2,17
50,800,79,2,17
50,800,80,2,17
50,800,81,2,17
50,800,82,2,17
50,800,83,2,17
50,800,84,2,18
50,800,85,2,18
50,800,86,2,18
50,800,87,2,18
50,800,88,2,18
50,800,89,2,18
50,800,90,2,18
50,800,91,2,19
50,800,92,3,19
50,800,93,3,19
50,800,94,3,19
50,800,95,3,19
50,800,96,3,19
50,800,97,3,19
50,800,98,3,20
50,800,99,3,20
50,800,100,3,20
50,800,101,3,20
50,800,102,3,20
50,800,103,3,20
50,800,104,3,20
50,800,105,3,21
50,800,106,3,21
50,800,107,3,21
50,800,108,3,21
50,800,109,4,21
50,800,110,4,21
50,800,111,4,21
50,800,112,4,22
50,800,113,4,22
50,800,114,4,22
50,800,115,4,22
50,800,116,4,22
50,800,117,4,22
50,800,118,4,22
50,800,119,4,23
50,800,120,4,23
50,800,121,4,23
50,800,122,4,23
50,800,123,4,23
50,800,124,4,23
50,800,125,5,23
50,800,126,5,24
50,800,127,5,24
50,800,128,5,24
50,800,129,5,24
50,800,130,5,24
50,800,131,5,24
50,800,132,5,24
50,800,133,5,25
50,800,134,5,25
50,800,135,5,25
50,800,136,5,25
50,800,137,5,25
50,800,138,5,25
50,800,139,5,25
50,800,140,5,26
50,800,141,6,26
50,800,142,6,26
50,800,143,6,26
50,800,144,6,26
50,800,145,6,26
50,800,146,6,26
50,800,147,6,27
50,800,148,6,27
50,800,149,6,27
50,800,150,6,27
50,800,151,6,27
50,800,152,6,27
50,800,153,6,27
50,800,154,6,27
50,800,155,6,28
50,800,156,7,28
50,800,157,7,28
50,800,158,7,28
50,800,159,7,28
50,800,160,7,28
50,800,161,7,28
50,800,162,7,29
50,800,163,7,29
50,800,164,7,29
50,800,165,7,29
50,800,166,7,29
50,800,167,7,29
50,800,168,7,29
50,800,169,7,30
